code,index,name,page,year_code,year_foundation,prov,dist,prov_code,dist_code,enc_name,source,,lon,lat,jg_id,pop_1900,pop_year
GLC_BRD_LPTY,6263Lpt,Lopatyn,748,JF-18EX,1800,Galicia,Brody,62,63,LOPATYN,Jews arrived around the beginning of the 19th cent,,50.21666667,24.85,-1044974,500,500
GLC_KLB_MJDN,6226Mjd,Majdan,786,CE-18MX,1850,Galicia,Kolbuszowa,62,26,MAJDAN (1),An organized Jewish community existed in the mid-19th cent,,50.38333333,21.75,-515047,500,500
GLC_WDW_KLWR,6217Klw,Kalwaria Zebrzydowska,589,JE-1772,1772,Galicia,Wadowice,62,17,KALWARIA ZEBRZYDOWSKA,,,49.86666667,19.68333333,-506529,500,500
GLC_RZS_CZDC,6238Czd,Czudec,290,CE-17LX,1799,Galicia,Rzeszow,62,38,CZUDEC,An  organized community existed from the late 18th cent,,49.95,21.83333333,-498494,410,410
GLC_CSZ_DZKW,6230Dzk,Dzikow Stary,350,CM-18XX,1800,Galicia,Cieszanow,62,30,DZIKOW STARY,The Jewish community grew to about 500 in the 19th cent,,50.25,22.93333333,-500650,400,400
PRU_PSN_WGRW,6105Wng,Wongrowitz,,JE-17LX,1799,Prussia,Posen,61,5,WAGROWIEC,Jewish settlement was banned by the Church until the late 18th cent,,52.8,17.2,-534222,400,400
GLC_TRN_RYGL,6206Ryg,Ryglice,1108,JF-17LX,1799,Galicia,Tarnow,62,6,RYGLICE,Jews settled in the second half of the 18th cent,,49.88333333,21.13333333,-526761,385,385
GLC_KMN_DBRT,6267Dbr,Dobrotvor,318,CM-15LX,1599,Galicia,Kamionka Strumilowa,62,67,DOBROTWOR,A small Jewish community existed from the second half of  the 16th cent,,50.23333333,24.36666667,-1037903,383,383
GLC_TRN_TCHW,6206Tch,Tuchow,1338,X,X,Galicia,Tarnow,62,6,TUCHOW,Residence restrictions severely limited Jewish settlement until 1865,,49.9,21.06666667,-533498,378,378
GLC_KLB_RNZW,6226Rnz,Ranizow,1058,POP-1914,1914,Galicia,Kolbuszowa,62,26,RANIZOW,"The Jewish pop. stood at around 350 until WwI, dropping to 278",,50.26666667,21.98333333,-525174,350,350
GLC_RZS_NBYL,6238Nby,Niebylec,888,JF-16LX,1699,Galicia,Rzeszow,62,38,NIEBYLEC,Jews first settled around the end of the 17th cent,,49.86666667,21.9,-518042,343,343
GLC_RW_PTLY,6236Pty,Potylicz,1018,JE-14LX,1499,Galicia,Rawa Ruska,62,36,POTYLICZ,Jews are known from the late 15th cent,,50.23333333,23.56666667,-1051413,335,335
PRU_SCH_ZRY,6101Shr,Sohrau,1139,CE-17EX,1700,Bukovina,Sereth,61,1,SARBI,A J. community existed here from the early 18th cent,,50.05,18.7,-540040,333,333
PRU_PSN_SZMC,6105Smt,Samotschin,,,,Prussia,Posen,61,5,,,,53.03333333,17.13333333,-531778,329,329
GLC_BL_KTY,6201Kty,Kety,616,JF-1860,1860,Galicia,Biala,62,1,KETY,Permanent settlement commenced after the lifting of the residence ban in 1860,,49.88333333,19.23333333,-507514,300,300
GLC_BRZ_ZKLC,6203Zkl,Zakliczyn,1484,JF-16LX,1699,Galicia,Brzesko,62,3,ZAKLICZYN,Jews settled in the second half of the 17th cent,,49.86666667,20.81666667,-538214,300,300
GLC_SNK_JSLS,6240Jsl,Jasliska,566,JF-18EX,1800,Galicia,Sanok,62,40,JASLISKA,The first Jews settled in the early 19th cent,,49.45,21.8,-505388,293,293
GLC_BRZ_CZCH,6203Czc,Czchow,285,CM-18LX,1899,Galicia,Brzesko,62,3,CZCHOW,The community became organized in the late 19th cent,,49.83333333,20.68333333,-498188,252,252
GLC_PRZ_KRZY,6234Krz,Krzywcza,686,CM-17LX,1799,Galicia,Przemysl,62,34,KRZYWCZA,An organized community developed in the late 18th cent,,49.8,22.55,-511445,250,250
GLC_JSL_KLCZ,6209Klc,Kolaczyce,645,JE-18LX,1899,Galicia,Jaslo,62,9,KOLACZYCE,Jews were present from the second half of the 19th cent,,49.81666667,21.43333333,-508446,247,247
GLC_NWY_KRSC,6216Krs,Kroscienko,680,JE-17LX,1799,Galicia,Nowy Targ,62,16,KROSCIENKO,Jews were present in the second half of the 18th cent,,49.43333333,20.41666667,-510987,239,239
SLS_PLN_CZCH,6201Czc,Czechowice-Dziedzice,350,JF-1860,1860,Silesia,Biala,62,1,DZIEDZICE,After the lifting of  residence restrictions in 1860,,49.91666667,19.01666667,-498198,200,200
SLS_PLN_CZCH,6201Czc,Czechowice-Dziedzice,350,JF-1860,1860,Silesia,Biala,62,1,DZIEDZICE,After the lifting of  residence restrictions in 1860,,49.91666667,19.01666667,-498198,200,200
SLS_PLN_CZCH,6219Czc,Czechowice-Dziedzice,285,POP-1900,1900,Silesia,Bobrka,62,19,CZECHOWICE,Jews numbered 94 in 1900,,49.91666667,19.01666667,-498198,200,200
SLS_PLN_CZCH,6219Czc,Czechowice-Dziedzice,285,POP-1900,1900,Silesia,Bobrka,62,19,CZECHOWICE,Jews numbered 94 in 1900,,49.91666667,19.01666667,-498198,200,200
GLC_DRH_PDBZ,6222Pdb,Podbuz,,CM-18XX,1800,Galicia,Drohobycz,62,22,PODBUZ,The 19th cent,,49.33333333,23.25,-1050848,200,200
GLC_NWY_ZKPN,6216Zkp,Zakopane,1484,JF-17LX,1799,Galicia,Ostpreussen,62,16,ZAKOPANE,Jews first settled in the late 18th cent,,49.3,19.96666667,-538221,198,198
PRU_PSN_ZNMY,6105Snt,Sontheim,1217,JE-1298,1298,Bukovina,Przemysl,61,5,SONTHEIM,The early J. settlement was attacked in the Rindfleisch massacres of 1298,,52.16666667,17.16666667,-538618,135,135
GLC_KRS_JDLC,6210Jdl,Jedlicze,570,CF-19EX,1900,Bukovina,Krosno,62,10,JEDLICZE,"The Jewish community became organized in the early 20th cent, ",,49.71666667,21.65,-505641,125,125
BKV_KTZ_VKN,6305Okn,Okna,,,,Bukovina,Kotzman,63,5,,,,48.56666667,25.96666667,-1058236,115,115
BKV_GRH_ARBR,6208Arb,Arbora,,,,Bukovina,Gurahumora,62,8,,,,47.73333333,25.93333333,-1151210,107,107
GLC_BRZ_DMRD,6262Dmr,Domaradz,321,JM-1808,1808,Galicia,Brzozow,62,62,DOMARADZ,Jews are first mentioned in 1808,,49.78333333,21.95,-499858,100,100
GLC_CSZ_BLZC,6204Blz,Belzec,105,JE-18LX,1899,Prussia,Cieszanow,62,4,BELZEC,Jews lived there from the second half of  the 19th cent,,50.38333333,23.43333333,-493151,100,100
GLC_KMN_DMYT,6267Dmy,Dmytrevka,314,POP-1897,1897,Galicia,Kamionka Strumilowa,62,67,DMITREVKA,The J. pop. in 1897 was 438,,50.2,24.61666667,-1037796,100,100
GLC_LWW_KKZV,6231Kkz,Kukizow,,,,Galicia,Lwow,62,31,,,,49.93333333,24.26666667,-1044060,100,100
GLC_MLC_WMPR,6214Wmp,Wampierzow,1423,POP-1921,1921,Galicia,Mosciska,62,14,WAMPIERZOW,In 1921 the Jewish pop. was 101,,50.3,21.26666667,-534329,100,100
PRU_OST_SLT,6102Slt,Silute,1184,JE-17EX,1700,Prussia,Ostpreussen,61,2,SILUTE,Jews lived here from the late 18th cent,,55.35,21.48333333,-2619111,100,100
GLC_BRS_LNVT,6220Lnw,Lanowce,705,JF-1569,1569,Galicia,Borszczow,62,20,LANOWCE,Jews probably settled after 1569,,48.85,26,-1044417,50,50
GLC_BRD_MKLY,6263Myk,Mykolajow,822,JE-18lx,1900,Galicia,Brody,62,63,MIKOLAJOW,Present from the late 19th cent.,,50.35,24.98333333,-1046695,33,33
BKV_CZR_LKVY,6304Lkw,Lukawitza,,,,Czernowitz,Czernowitz,63,4,,,,48.2,26.08333333,-1045210,26,26
BKV_SCZ_DNL,6310Dnl,Danila,292,JE-17EX,1700,Bukovina,Suceava,63,10,DANILOVO,Jews probably settled in the late 18th cent,,47.75,26.1,-1157720,9,9
GLC_BBR_MYKL,6219Myk,Mykolayiv,,,,Galicia,Bobrka,62,19,MIKOLAJOW,,,49.76666667,24.35,-1047644,,
GLC_BCH_USCS,6202Usc,Uscie Solne,,,,Galicia,Bochnia,62,2,,,,50.11666667,20.53333333,-534104,,
GLC_BRD_BRYL,6263Bry,Barylow,,,,Galicia,Brody,62,63,,,,50.35,24.88333333,-1034975,,
BKV_LJNY,6265Ljn,Lujeni,764,JF-17XX,1700,Galicia,Chrzanow,62,65,LUJENI,Jews settled in the 18th cent,,,,,,
GLC_DBR_KRSC,6221Krs,Kroscienko,,,,Galicia,Dobromil,62,21,KROSCIENKO,,,49.46666667,22.66666667,-510988,,
GLC_DLN_VYHD,6248Wyg,Wygoda,,,,Galicia,Dolina,62,48,,,,48.93333333,23.91666667,-1059096,,
BKV_GRH_ILSS,6302Ils,Ilisesti,545,JF-18MX,1850,Galicia,Gurahumora,63,2,ILISESTI,Jews first settled in the mid-19th cent,,47.6,26.05,-1161822,,
KLC_ZGRZ,6267Zgó,Zagórze,1482,POP-1921,1921,Galicia,Kimpolung,62,67,ZAGORZE,The Jewish pop. in 1921 was 194.,,,,,,
GLC_KLB_SKLW,6226Skl,Sokolow,1213,JF-1675,1675,Galicia,Kolbuszowa,62,26,SOKOLOW,Jews settled in the late 17th cent.,,50.23333333,22.11666667,-529319,,
BKV_KTZ_NPLK,6305Npl,Niepolomice,892,JE-17MX,1750,Bukovina,Kotzman,63,5,NIEPOLOMICE,Jews are known from the mid-18th cent,,48.38333333,25.63333333,-1047527,,
GLC_KRK_KLCZ,6205Klc,Klucznikowice,637,POP-1921,1921,Galicia,Krakow,62,5,KLUCZNIKOWICE,The Jewish pop. in 1921 was 121.,,,,,,
GLC_KRK_KWCZ,6210Kwc,Kaweczyn Sedziszowski,610,POP-1921,1921,Galicia,Krakow,62,10,KAWECZYN SEDZISZOWSKI,The Jewish pop. in 1921 was 190,,,,,,
GLC_KRK_LCKO,6210Lck,Lacko,698,POP-X,X,Galicia,Krakow,62,10,LACKO,The Jewish community numbered 232,,,,,,
GLC_KRK_LPNW,6210Lpn,Lapanow,705,POP-1880,1880,Galicia,Krakow,62,10,LAPANOW,The Jews numbered 230 in 1880 and 114 in 1921,,,,,,
GLC_KRK_MLWK,6210Mlw,Milowka,825,POP-1880,1880,Galicia,Krakow,62,10,MILOWKA,The Jews numbered 116,,,,,,
GLC_KRK_OHTNC,6210Och,Ochotnica,924,POP-1921,1921,Galicia,Krakow,62,10,OCHOTNICA,The Jewish pop. in 1921 was 103,,,,,,
GLC_KRK_OLPN,6210Olp,Olpiny,935,POP-1921,1921,Galicia,Krakow,62,10,OLPINY,The Jewish pop. in 1921 was 185,,,,,,
GLC_KRK_PWCZ,6210Pwn,Piwniczna,998,JE-17MX,1750,Galicia,Krakow,62,10,PIWNICZNA,Jews lived there from the mid-18th cent,,,,,,
GLC_KRK_ZDRJ,6210Zdr,Zdroj,,JF-18EX,1800,Galicia,Krakow,62,10,ZDROJ,Jews first settled in the early 19th cent,,,,,,
LDZ_NWMS,6229Nw,Nowe Miasto,907,CM-16XX,1600,Galicia,Lwow,62,29,NOWE MIASTO,The 17th cent,,,,,,
LVW_GRMB,6231Grm,Grembow,452,POP-1921,1921,Galicia,Lwow,62,31,GREMBOW,The Jewish pop. in 1921 was 172,,,,,,
LVW_HCKZ,6231Hcz,Huczko,533,POP-1921,1921,Galicia,Lwow,62,31,HUCZKO,The Jewish pop. in 1921 was 202.,,,,,,
LVW_HRSZ,6231Hrs,Hruszow,533,POP-1921,1921,Galicia,Lwow,62,31,HRUSZOW,The Jewish pop. in 1921 was 164.,,,,,,
LVW_ILNK,6231Iln,Ilnik,546,POP-1921,1921,Galicia,Lwow,62,31,ILNIK,Between the World Wars the Jewish community of  a few hundred,,,,,,
LVW_JWRR,6231Jwr,Jawornik Ruski,569,POP-1921,1921,Galicia,Lwow,62,31,JAWORNIK RUSKI,The Jewish pop. in 1921 was 105.,,,,,,
LVW_KRKN,6231Krk,Krukienice,681,POP-1921,1921,Galicia,Lwow,62,31,KRUKIENICE,The Jews numbered 231 in 1921,,,,,,
LVW_LBHRA,6231Lbc,Libuchora,727,POP-1921,1921,Galicia,Lwow,62,31,LIBUCHORA,The Jewish pop. in 1921 was 210.,,,,,,
LVW_MDYK,6231Mdy,Medyka,804,POP-1921,1921,Galicia,Lwow,62,31,MEDYKA,The Jewish pop. in 1921 was 132.,,,,,,
LVW_NWMS,6231Nw,Nowe Miasto,907,CM-16XX,1600,Galicia,Lwow,62,31,NOWE MIASTO,The 17th cent,,,,,,
LVW_PHRSZ,6231Pdh,Podhorodyszcze,1007,POP-1921,1921,Galicia,Lwow,62,31,PODHORODYSZCZE,The Jewish pop. in 1921 was 186.,,,,,,
LVW_PTKWA,6231Ptk,Piatkowa,986,POP-1921,1921,Galicia,Lwow,62,31,PIATKOWA,The Jewish pop. was 108 in 1921.,,,,,,
LVW_RZWPW,6231Rzw,Rozwapow,1103,JF-17XX,1700,Galicia,Lwow,62,31,ROZWAPOW,Few Jews settled until the 18th cent,,,,,,
GLC_LWW_BRSH,6231Brs,Borszzczow,174,JE-16EX,1600,Galicia,Lwow,62,31,BORSZZCCZOW,there is evidence of J. settlement in the 17th cent.,,49.86666667,24.26666667,-1036218,,
GLC_LWW_KMNP,6231Cmn,Comanesti,269,POP-1930,1930,Galicia,Lwow,62,31,COMANESTI,The J. pop. in 1930 was 121,,49.86666667,24.16666667,-1040820,,
GLC_LWW_NVRY,6231Nwr,Nawaria,878,CE-16XX,1600,Galicia,Lwow,62,31,NAWARIA,"A community, never exceeding 40-50 families (around a third of the total), existed from the 17th",,49.75,23.93333333,-1047417,,
GLC_LWW_PDLS,6231Pdl,Podliski Male,,,,Galicia,Lwow,62,31,,,,49.91666667,24.16666667,-1050940,,
GLC_LWW_PYKL,6231Pkl,Pikulowice,,,,Galicia,Lwow,62,31,,,,49.86666667,24.21666667,-1050595,,
GLC_MLC_SDKW,6214Sdk,Sadkowa Gora,,,,Galicia,Mielec,62,14,,,,50.38333333,21.33333333,-527083,,
PRU_OST_JHNBRG,6102Jhn,Johannisburg,576,JF-18EX,1800,Prussia,Ostpreussen,61,2,JOHANNISBURG,Jews settled in Jewish in the first half of the 19th cent,,,,,,
PRU_OST_JZRN,6102Jzr,Jeziory,574,JF-17EX,1700,Prussia,Ostpreussen,61,2,JEZIORY,J. settlement commenced in the late 17th cent.,,53.98333333,20.75,-505858,,
PRU_OST_LBAU,6102Lb,Labiau,697,POP-1880,1880,Prussia,Ostpreussen,61,2,LABIAU,The Jewish pop. was 131 in 1880,,,,,,
PRU_OST_LBST,6102Lbs,Liebstadt,728,POP-1880,1880,Prussia,Ostpreussen,61,2,LIEBSTADT,The Jewish pop. numbered 110 in 1880,,,,,,
PRU_OST_MHLHS,6102Mhl,Muehlhausen,852,JE-18EX,1800,Prussia,Ostpreussen,61,2,MUEHLHAUSEN,Evidence of a Jewish presence dates from the early 19th cent,,,,,,
PRU_OST_NKLK,6102Nkl,Nikolaiken,893,CM-18XX,1800,Prussia,Ostpreussen,61,2,NIKOLAIKEN,The Jewish community was apparently established in the 19th cent,,,,,,
PRU_OST_NRDBG,6102Nrd,Nordenburg,898,JF-1810,1810,Prussia,Ostpreussen,61,2,NORDENBURG,Jews probably came to N. only after 1810.,,,,,,
PRU_OST_OZRS,6102Drk,Darkehmen,,,,Prussia,Ostpreussen,61,2,,,,54.41666667,22.01666667,-2977271,,
PRU_OST_PRST,6102Prs,Prostken,1029,POP-1905,1905,Prussia,Ostpreussen,61,2,PROSTKEN,"In 1905, the Jewish pop. of P.  was 82.",,,,,,
PRU_OST_RSBRG,6102Rsn,Rosenberg,,JE-1811,1811,Prussia,Ostpreussen,61,2,ROSENBERG,Jews were present  from 1811.,,,,,,
PRU_OST_SMLN,6102Slm,Slomniki,1200,JF-18EX,1800,Prussia,Ostpreussen,61,2,SLOMNIKI,Jews settled in the early 19th cent,,55.08333333,22.58333333,-2619341,,
PRU_OST_STNC,6102Stn,Stanislawow,1233,JF-1654,1654,Prussia,Ostpreussen,61,2,STANISLAWOW,Jews arrived with the founding of the town in 1654,,53.9,21.06666667,-529688,,
PRU_OST_ZNTN,6102Znt,Zinten,1512,JF-1810,1810,Bukovina,Pilzno,61,2,ZINTEN,The first Jew was allowed to settle in Z. in 1810.,,,,,,
PRU_PMM_DMMN,6104Dnn,Dunino,346,JF-1848,1848,Prussia,Pommern,61,4,DUNINO,D. was founded as a J. colony in 1848,,53.9,13.03333333,-1758352,,
PRU_PMM_GLBD,6104Glb,Golub Dobrzyn,439,CF-1772,1772,Prussia,Pommern,61,4,GOLUB DOBRZYN,,,,,,,
PRU_PMM_KCBRW,6104Kcb,Kocborowo,640,JE-17EX,1700,Prussia,Pommern,61,4,KOCBOROWO,A number of Jews were present in the early 18th cent,,,,,,
PRU_PMM_KLLS,6104Kll,Kallies,587,JE-1770,1770,Prussia,Pommern,61,4,KALLIES,Three Jewish families were living in K. in 1770.,,,,,,
PRU_PMM_LBS,6104Lbs,Labes,697,JM-1705,1705,Prussia,Pommern,61,4,LABES,The first Jews are mentioned in 1705,,,,,,
PRU_PMM_LNBG,6104Lnb,Lauenburg,709,JE-1752,1752,Prussia,Pommern,61,4,LAUENBURG,"In 1752, there were 15 Jews living in L",,,,-512788,,
PRU_PMM_LNBG,6104Lnb_2,Lauenburg,709,JE-1752,1752,Prussia,Pommern,61,4,LAUENBURG,"In 1752, there were 15 Jews living in L.",,,,,,
PRU_PMM_MSSW,6104Mss,Massow,798,JM-1705,1705,Prussia,Pommern,61,4,MASSOW,Jews are mentioned in M. from 1705.,,,,,,
PRU_PMM_NGDR,6104Ngr,Naugard,877,JM-1692,1692,Prussia,Pommern,61,4,NAUGARD,A Jew under a letter of protection (Schutzbrief) for N. is mentioned in 1692,,,,,,
PRU_PMM_NRNBRG,6104Nrn,Noerenberg,897,POP-1717,1717,Prussia,Pommern,61,4,NOERENBERG,"In 1717, there were three Jewish families in N. I",,,,,,
PRU_PMM_PRTZ,6104Pyr,Pyritz,1041,JM-1481,1481,Prussia,Pommern,61,4,PYRITZ,Jews are first mentioned in P. in 1481.,,,,,,
PRU_PMM_PSWLK,6104Psw,Pasewalk,975,JE-13EX,1300,Prussia,Pommern,61,4,PASEWALK,Evidence of a Jewish presence in P. dates from the first half of the 14th cent,,,,,,
PRU_PMM_RGNWD,6104Rgn,Regenwalde,1067,JE-1692,1692,Prussia,Pommern,61,4,REGENWALDE,There is evidence from 1692,,,,,,
PRU_PMM_RTZBR,6104Rtz,Ratzebühr,1061,JE-1737,1737,Prussia,Pommern,61,4,RATZEBUHR,"In 1737, there were three Jewish families living in R. In the 19th cent",,,,,,
PRU_PMM_WKBR,6104Wcb,Wiecbork,1442,POP-1865,1865,Prussia,Pommern,61,4,WIECBORK,The J. community numbered 312 in 1865,,,,-534874,,
PRU_PMM_WLLN,6104Wll,Wollin,1460,JF-18XX,1800,Prussia,Pommern,61,4,WOLLIN,Jews only arrived in W. in the 19th cent,,,,,,
PRU_PSN_FRDN,6105Frd,Fordon,389,JF-15EX,1500,Prussia,Posen,61,5,FORDON,The first Jews settled in the early 16th cent,,53.15,18.18333333,-500955,,
PRU_PSN_KCNA,6105Exn,Exin,611,JF-15XX,1500,Prussia,Posen,61,5,KCYNIA,Jews settled in the 16th cent,,,,,,
PRU_PSN_OSTR,6105Ost,Ostrowo,953,JE-1724,1724,Prussia,Posen,61,5,OSTROW WIELKOPOLSKI,Twelve Jews were granted residence and trade rights in 1724,,51.65,17.81666667,-520608,,
PRU_PSN_PYSZ,6105Pys,Pyszaca,,,,Prussia,Posen,61,5,,,,52.06666667,17.06666667,-524644,,
BKV_RDT_FRTT,6308N F,Neu Fratautz,,,,Bukovina,Radautz,63,8,,,,47.95,25.85,-1159547,,
BKV_RDT_ISLV,6308Jzl,Jazlowiec,570,CE-15EX,1500,Bukovina,Radautz,63,8,JAZLOWIEC,he J. community dating from the 16th cent.,,47.76666667,25.96666667,-1161668,,
BKV_RDT_SCVT,6308Scz,Suczawitza,,,,Bukovina,Radautz,63,8,,,,47.78333333,25.71666667,-1171651,,
BKV_BNTT,6308Bnt,Baineti,79,POP-1930,1930,Bukovina,Radautz,63,8,BAINETI,,,,,,,
BKV_BRDNA,6308Brd,Brodina,200,JF-19EX,1900,Bukovina,Rawa Ruska,63,8,BRODINA,Jews settled in the early 20th cent,,,,,,
PRU_SCH_BBRK,6101Bbr,Bobrek,,,,Prussia,Schlesien,61,1,,,,50.33333333,18.86666667,-494136,,
PRU_SCH_BHMNN,6101Bhm,Bohumín,165,JM-1655,1655,Prussia,Schlesien,61,1,BOHUMIN,A Jewish soap manufacturer and a Jewish distiller are mentioned in 1655,,49.93333333,18.36666667,-541664,,
PRU_SCH_BLVC,6101Wgs,Wagstadt,150,JF-18MX,1850,Prussia,Schlesien,61,1,BILOVEC,Jews probably settled in the mid-19th cent,,49.76666667,18.03333333,-541455,,
PRU_SCH_COSL,6101Csl,Cosel,273,JF-1373,1373,Prussia,Schlesien,61,1,COSEL,Small-scale Jewish settlement began in 1373,,,,,,
PRU_SCH_CSTSN,6101Tsc,Teschen,240,JM-13LX,1399,Prussia,Schlesien,61,1,CESKY TESIN,Jews are mentioned in the late 14th cent,,49.75,18.61666667,-542918,,
PRU_SCH_GRZW,6101Lnd,Landsberg,703,JF-1813,1813,Prussia,Schlesien,61,1,LANDSBERG,A small group of Jews from Flatow established a permanent settlement in 1813.,,51.03333333,18.43333333,-502652,,
PRU_SCH_KMNC,6101Kmn,Kamienica,592,POP-1921,1921,Prussia,Schlesien,61,1,KAMIENICA,The Jewish pop. in 1921 was 118.,,,,,,
PRU_SCH_KRNV,6101Jgr,Jaegerndorf,679,JM-13LX,1399,Prussia,Schlesien,61,1,KRNOV,Jews are mentioned in the late 14th cent and were expelled in the 16th cent,,50.1,17.71666667,-548181,,
PRU_SCH_KRPK,6101Krp,Krappitz,,,,Prussia,Schlesien,61,1,,,,50.48333333,17.96666667,-510650,,
PRU_SCH_KRVN,6101Krv,Karvina,599,JF-18XX,1800,Prussia,Schlesien,61,1,KARVINA,Jews settled in this mining and industrial town in the 19th cent,,49.86666667,18.55,-547039,,
PRU_SCH_KTCHR,6101Kts,Katscher,604,POP-1787,1787,Prussia,Schlesien,61,1,KATSCHER,The Jewish pop. was 36 in 1787,,,,,,
PRU_SCH_LBN,6101Lbn,Lauban,709,JF-18MX,1850,Prussia,Schlesien,61,1,LAUBAN,Jewish settlement began no earlier than the mid-19th cent,,,,,,
PRU_SCH_LBSZ,6101Lbs,Leobschuetz,722,JE-1360,1360,Prussia,Schlesien,61,1,LEOBSCHUETZ,Jewish settlement is known from 1360,,,,,,
PRU_SCH_LNDK,6101Lnd_4,Landeck,703,JM-1724,1724,Prussia,Schlesien,61,1,LANDECK,Jews are first mentioned in 1724,,,,,,
PRU_SCH_LNGDRF,6101Lng,Langendorf,704,POP-1900,1900,Prussia,Schlesien,61,1,LANGENDORF,"The Jewish pop. was 75 in 1900, dropping to 35 in 1906.",,,,,,
PRU_SCH_MLTS,6101Mlt,Militsch,824,JE-16MX,1650,Prussia,Schlesien,61,1,MILITSCH,Individual Jews were present by the mid-17th cent,,,,,,
PRU_SCH_MRSZ,6101Frd,Friedland,404,POP-1880,1880,Prussia,Schlesien,61,1,FRIEDLAND,The J. pop. was 51 in 1880,,50.66666667,16.18333333,-516397,,
PRU_SCH_OHLA,6101Ohl,Ohlau,931,JE-1358,1358,Prussia,Schlesien,61,1,OHLAU,Jews settled no later than 1358,,,,,,
PRU_SCH_OPVA,6101Trp,Troppau,938,JM-1281,1281,Prussia,Schlesien,61,1,OPAVA,Jews are first mentioned in 1281,,49.95,17.91666667,-551934,,
PRU_SCH_ORLV,6101Orl,Orlau,944,CM-18LX,1899,Prussia,Schlesien,61,1,ORLOVA,The late-19th cent,,49.85,18.43333333,-551990,,
PRU_SCH_PSKRS,6101Psk,Peiskretscham,979,JF-13XX,1300,Prussia,Schlesien,61,1,PEISKRETSCHAM,Jewish settlement began in the 14th cent,,,,,,
PRU_SCH_PTSCHN,6101Pts,Pitschen,998,POP-1787,1787,Prussia,Schlesien,61,1,PITSCHEN,The Jewish pop. was 13 in 1787,,,,,,
PRU_SCH_RSBRG,6101Rsn_2,Rosenberg,,JE-1811,1811,Prussia,Schlesien,61,1,ROSENBERG,Jews were present  from 1811.,,,,,,
BKV_STR_PNK,6309Pnk,Panka,965,CF-1860,1860,Bukovina,Storojinet,63,9,PANCOTA,A J. community was founded in 1860,,48.16666667,25.65,-1049811,,
BKV_CRNH,6309Crn,Ciornohuzi,262,POP-1930,1930,Baden,Stryj,63,9,CIORNOHUZI,,,,,,,
GLC_STR_YLYN,6257Jln,Jelenkowate,,,,Galicia,Stryj,62,57,,,,48.76666667,23.45,A0003,,
BKV_CMNST,6310Cmr,Comaresti,269,POP-1930,1930,Galicia,Suceava,63,10,COMANESTI,The Jewish pop. in 1930 was 121.,,,,,,
BKV_PTRT,6310Ptr,Patrauti,982,CE-1916,1916,Galicia,Suceava,63,10,PETRAUTI,A Jewish community existed in 1916,,,,,,
BKV_SCZ_ITCN,6310Itz,Itzkany,,,,Bukovina,Suceava,63,10,,,,47.68333333,26.25,-1162017,,
BKV_SCZ_MTCD,6310Mtk,Mitoka Dragomirna,,,,Bukovina,Suceava,63,10,,,,47.73333333,26.25,-1164428,,
GLC_TRN_DBRW,6244Dbr,Dabrowica,,JE-15EX,1500,Galicia,Tarnobrzeg,62,44,Dabrowica,J. settlement already existed in the early 16th cent.,,50.48333333,21.61666667,-498765,,
TRP_LSKWC,6272Lsk,Laskowce,708,POP-1921,1921,Galicia,Tarnopol,62,72,LASKOWCE,The Jewish pop. in 1921 was 126.,,,,,,
TRP_NGRZ,6272Ngr,Nagorzanka,867,POP-1921,1921,Galicia,Tarnopol,62,72,NAGORZANKA,The Jewish pop. in 1921 was 232.,,,,,,
TRP_NWSSL,6272Nw,Nowe Siolo,908,POP-1921,1921,Galicia,Tarnopol,62,72,NOWE SIOLO,The Jewish pop. was 109 in 1921.,,,,,,
TRP_ZBRRW,6272Zbr,Zborow,,JE-1680s,1680s,Galicia,Tarnopol,62,72,ZBORROW,Jews were first recorded in Z. in the 1680s,,,,,,
TRP_ZLNTK,6272Zlt,Zlotniki,1515,JE-15XX,1500,Galicia,Tarnow,62,72,ZLOTNIKI,Jews inhabited the village sporadically from the 16th cent,,,,,,
GLC_TLM_VYNH,6259Wng,Winograd,1404,JE-17EX,1700,Galicia,Trembowla,62,59,VINOGRAD,A small number of Jews were present in the 18th cent,,48.73333333,24.76666667,-1058305,,
GLC_TRM_RMNV,6273Rmn,Romanowka,1089,JM-1787,1787,Galicia,Trembowla,62,73,ROMANOV,Jews are first mentioned in 1787,,49.21666667,25.56666667,-1052352,,
PRU_WST_BLYB,6103Bld,Baldenburg,699,JM-1291,1291,Prussia,Westpreussen,61,3,LADENBURG,Jews are first mentioned in 1291,,53.88333333,16.83333333,-493482,,
PRU_WST_BSKP,6103Bsc,Bischofswerder,152,JF-17MX,1750,Prussia,Westpreussen,61,3,BISCHOFSWERDER,Jews settled in B. in the mid18th cent,,53.5,19.35,-493923,,
PRU_WST_GDYN,6103Gdy,Gdynia,420,POP-1921,1921,Prussia,Westpreussen,61,3,GDYNIA,A few dozen Jews were living in G. in 1921.,,54.5,18.55,-501414,,
PRU_WST_GRDJ,6103Grn,Garnsee,,,,Prussia,Westpreussen,61,3,,,,53.61666667,18.95,-501255,,
PRU_WST_LNDK,6103Lnd,Landeck,1523,JM-17EX,1724,Prussia,Westpreussen,61,3,LANDECK,Jews are first mentioned in 1724,,,,-512838,,
PRU_WST_RSSL,6103Rss,Roessel,1085,CE-18EX,1800,Prussia,Westpreussen,61,3,ROESSEL,There is evidence of a Jewish community from the early 19th cent,,,,,,
