country,province,city,year,field,value
SLV,Slovakia,ZLATE MORAVCE,1910,Branch Opened,Zionist society
CZS,Slovakia,BECKOV,,initial_jewish_settlement,16LX
CZS,Slovakia,BECKOV,,formal_community_foundation,
CZS,Slovakia,BECKOV,1828,jewish_population,348
CZS,Slovakia,BECKOV,1828,total_population,1670
CZS,Slovakia,BECKOV,1900,jewish_population,152
CZS,Slovakia,BECKOV,1940,jewish_population,53
CZS,Slovakia,BECKOV,,date_of_deportation,1942-04-XX
CZS,Slovakia,TURNA NAD BODVOU,,initial_jewish_settlement,18EX
CZS,Slovakia,TURNA NAD BODVOU,,formal_community_foundation,
CZS,Slovakia,TURNA NAD BODVOU,1880,jewish_population,96
CZS,Slovakia,TURNA NAD BODVOU,1910,jewish_population,320
CZS,Slovakia,TURNA NAD BODVOU,1910,total_population,1692
CZS,Slovakia,TURNA NAD BODVOU,,pre_deportation_population,215
CZS,Slovakia,TURNA NAD BODVOU,,date_of_deportation,5/19/1944
CZS,Slovakia,TURNA NAD BODVOU,1934,synagogues,TRUE
CZS,Slovakia,TURNA NAD BODVOU,1941,jewish_population,215
CZS,Slovakia,NOVA,,initial_jewish_settlement,185X
CZS,Slovakia,NOVA,,formal_community_foundation,
CZS,Slovakia,NOVA,1910,jewish_population,76
CZS,Slovakia,NOVA,1910,total_population,4813
CZS,Slovakia,NOVA,1940,jewish_population,54
CZS,Slovakia,NOVA,,date_of_deportation,1942-03-XX
CZS,Slovakia,NOVA,192X,Youth Groups Active,The Zion ists became active in the 1920s.
CZS,Slovakia,CERTIZNE,,initial_jewish_settlement,18LX
CZS,Slovakia,CERTIZNE,,formal_community_foundation,
CZS,Slovakia,CERTIZNE,1930,jewish_population,88
CZS,Slovakia,CERTIZNE,123,synagogues,TRUE
CZS,Slovakia,RIMAVSKA SEC,,initial_jewish_settlement,185X
CZS,Slovakia,RIMAVSKA SEC,,formal_community_foundation,
CZS,Slovakia,RIMAVSKA SEC,1880,jewish_population,73
CZS,Slovakia,RIMAVSKA SEC,1930,jewish_population,143
CZS,Slovakia,RIMAVSKA SEC,1930,total_population,1625
CZS,Slovakia,RIMAVSKA SEC,,pre_deportation_population,129
CZS,Slovakia,RIMAVSKA SEC,,date_of_deportation,6/13/1944
CZS,Slovakia,RIMAVSKA SEC,1900,synagogues,TRUE
CZS,Slovakia,RIMAVSKA SOBOTA,,initial_jewish_settlement,18MX
CZS,Slovakia,RIMAVSKA SOBOTA,,formal_community_foundation,
CZS,Slovakia,RIMAVSKA SOBOTA,1869,jewish_population,278
CZS,Slovakia,RIMAVSKA SOBOTA,1900,jewish_population,595
CZS,Slovakia,RIMAVSKA SOBOTA,1930,jewish_population,816
CZS,Slovakia,RIMAVSKA SOBOTA,1930,total_population,8044
CZS,Slovakia,RIMAVSKA SOBOTA,1941,jewish_population,635
CZS,Slovakia,RIMAVSKA SOBOTA,,date_of_deportation,1944-06-XX
CZS,Slovakia,RIMAVSKA SOBOTA,,perished,624
CZS,Slovakia,RIMAVSKA SOBOTA,1886,synagogues,TRUE
CZS,Slovakia,RIMAVSKA SOBOTA,1899,school,TRUE
CZS,Slovakia,SIROKE,,initial_jewish_settlement,17LX
CZS,Slovakia,SIROKE,,formal_community_foundation,
CZS,Slovakia,SIROKE,1880,jewish_population,64
CZS,Slovakia,SIROKE,1880,total_population,1060
CZS,Slovakia,SIROKE,1940,jewish_population,40
CZS,Slovakia,SIROKE,,date_of_deportation,5/12/1942
CZS,Slovakia,DOBRA (III),,initial_jewish_settlement,
CZS,Slovakia,DOBRA (III),,formal_community_foundation,
CZS,Slovakia,DOBRA (III),1910,jewish_population,120
CZS,Slovakia,DOBRA (III),1940,jewish_population,103
CZS,Slovakia,DRIETOMA,,initial_jewish_settlement,16XX
CZS,Slovakia,DRIETOMA,,formal_community_foundation,
CZS,Slovakia,DRIETOMA,1880,jewish_population,118
CZS,Slovakia,DRIETOMA,1880,total_population,1504
CZS,Slovakia,DRIETOMA,1930,jewish_population,31
CZS,Slovakia,DRIETOMA,,date_of_deportation,1942-NA-NA
CZS,Slovakia,GALANTA,,initial_jewish_settlement,16LX
CZS,Slovakia,GALANTA,,formal_community_foundation,
CZS,Slovakia,GALANTA,1728,jewish_population,69
CZS,Slovakia,GALANTA,1828,jewish_population,559
CZS,Slovakia,GALANTA,1900,jewish_population,937
CZS,Slovakia,GALANTA,1900,total_population,2976
CZS,Slovakia,GALANTA,1941,jewish_population,1216
CZS,Slovakia,GALANTA,,pre_deportation_population,1216
CZS,Slovakia,GALANTA,,date_of_deportation,6/13/1944
CZS,Slovakia,GALANTA,,perished,1800
CZS,Slovakia,GALANTA,1700,synagogues,TRUE
CZS,Slovakia,GALANTA,1700,school,TRUE
CZS,Slovakia,GALANTA,1899,synagogues,TRUE
CZS,Slovakia,GALANTA,192X,Youth Groups Active,Mizrachi
CZS,Slovakia,GBELY,,initial_jewish_settlement,
CZS,Slovakia,GBELY,,formal_community_foundation,
CZS,Slovakia,GBELY,1869,jewish_population,183
CZS,Slovakia,GBELY,1920,jewish_population,30
CZS,Slovakia,GBELY,1869,synagogues,TRUE
CZS,Slovakia,GBELY,1869,cemetery,TRUE
CZS,Slovakia,GNAZDA,,initial_jewish_settlement,
CZS,Slovakia,GNAZDA,,formal_community_foundation,
CZS,Slovakia,GNAZDA,,date_of_deportation,1942-NA-NA
CZS,Slovakia,GNAZDA,1900,cemetery,TRUE
CZS,Slovakia,GNAZDA,,pre_deportation_population,90
CZS,Slovakia,GNAZDA,123,cemetery,TRUE
CZS,Slovakia,HANDLOVA,,initial_jewish_settlement,187X
CZS,Slovakia,HANDLOVA,,formal_community_foundation,1928
CZS,Slovakia,HANDLOVA,123,jewish_population,90
CZS,Slovakia,HANDLOVA,,date_of_deportation,1942-04-NA
CZS,Slovakia,HANDLOVA,,Youth Groups Active,Maccabi sports club and Zionist youth movements in neighboring Prievidza
CZS,Slovakia,HOLIC,,initial_jewish_settlement,1593
CZS,Slovakia,HOLIC,,formal_community_foundation,16XX
CZS,Slovakia,HOLIC,1869,jewish_population,1316
CZS,Slovakia,HOLIC,1869,total_population,4939
CZS,Slovakia,HOLIC,1919,jewish_population,503
CZS,Slovakia,HOLIC,1940,jewish_population,360
CZS,Slovakia,HOLIC,,pre_deportation_population,360
CZS,Slovakia,HOLIC,,date_of_deportation,6/6/1942
CZS,Slovakia,HOLIC,1784,school,TRUE
CZS,Slovakia,HOLIC,1786,synagogues,TRUE
CZS,Slovakia,ILAVA,,initial_jewish_settlement,16MX
CZS,Slovakia,ILAVA,,formal_community_foundation,1869
CZS,Slovakia,ILAVA,1881,jewish_population,190
CZS,Slovakia,ILAVA,1881,total_population,1831
CZS,Slovakia,ILAVA,1940,jewish_population,131
CZS,Slovakia,ILAVA,,pre_deportation_population,131
CZS,Slovakia,ILAVA,,date_of_deportation,1942-NA-NA
CZS,Slovakia,ILAVA,1775,synagogues,TRUE
CZS,Slovakia,ILAVA,1881,synagogues,TRUE
CZS,Slovakia,ILAVA,1875,school,TRUE
CZS,Slovakia,JABLONICA,,initial_jewish_settlement,16LX
CZS,Slovakia,JABLONICA,,formal_community_foundation,
CZS,Slovakia,JABLONICA,1869,jewish_population,124
CZS,Slovakia,JABLONICA,1869,total_population,1946
CZS,Slovakia,JABLONICA,1930,jewish_population,60
CZS,Slovakia,JABLONICA,,pre_deportation_population,40
CZS,Slovakia,JABLONICA,,date_of_deportation,1942-NA-NA
CZS,Slovakia,POVAZSKA,,initial_jewish_settlement,16MX
CZS,Slovakia,POVAZSKA,,formal_community_foundation,1869
CZS,Slovakia,POVAZSKA,1880,jewish_population,402
CZS,Slovakia,POVAZSKA,1880,total_population,2307
CZS,Slovakia,POVAZSKA,1900,jewish_population,324
CZS,Slovakia,POVAZSKA,1940,jewish_population,260
CZS,Slovakia,POVAZSKA,,pre_deportation_population,260
CZS,Slovakia,POVAZSKA,,date_of_deportation,1942-NA-NA
CZS,Slovakia,POVAZSKA,1823,synagogues,TRUE
CZS,Slovakia,POVAZSKA,1870,school,TRUE
CZS,Slovakia,POVAZSKA,1898,synagogues,TRUE
CZS,Slovakia,POVAZSKA,,Youth Groups Active,Zionist youth movements
CZS,Slovakia,POVAZSKA,,formal_community_foundation,
CZS,Slovakia,POVAZSKA,,date_of_deportation,1942-03-XX
CZS,Slovakia,NOVE,,initial_jewish_settlement,1683
CZS,Slovakia,NOVE,,formal_community_foundation,1683
CZS,Slovakia,NOVE,1787,jewish_population,1087
CZS,Slovakia,NOVE,1828,jewish_population,2459
CZS,Slovakia,NOVE,1828,total_population,5417
CZS,Slovakia,NOVE,1921,jewish_population,1553
CZS,Slovakia,NOVE,1942,jewish_population,2215
CZS,Slovakia,NOVE,,pre_deportation_population,2215
CZS,Slovakia,NOVE,,date_of_deportation,3/30/1942
CZS,Slovakia,NOVE,,deported,120
CZS,Slovakia,NOVE,1780,synagogues,TRUE
CZS,Slovakia,NOVE,1784,school,TRUE
CZS,Slovakia,NOVE,1856,synagogues,TRUE
CZS,Slovakia,NOVE,1870,synagogues,TRUE
CZS,Slovakia,NOVE,1860,school,TRUE
CZS,Slovakia,LIPTOVSKY SVATY,,initial_jewish_settlement,17EX
CZS,Slovakia,LIPTOVSKY SVATY,,formal_community_foundation,
CZS,Slovakia,LIPTOVSKY SVATY,1828,jewish_population,801
CZS,Slovakia,LIPTOVSKY SVATY,1880,jewish_population,1115
CZS,Slovakia,LIPTOVSKY SVATY,1880,total_population,2811
CZS,Slovakia,LIPTOVSKY SVATY,,pre_deportation_population,957
CZS,Slovakia,LIPTOVSKY SVATY,,date_of_deportation,1942-03-XX
CZS,Slovakia,LIPTOVSKY SVATY,,deported,120
CZS,Slovakia,LIPTOVSKY SVATY,1731,synagogues,TRUE
CZS,Slovakia,LIPTOVSKY SVATY,1776,school,TRUE
CZS,Slovakia,STREDA,,initial_jewish_settlement,
CZS,Slovakia,STREDA,,formal_community_foundation,
CZS,Slovakia,STREDA,1930,jewish_population,127
CZS,Slovakia,STREDA,1941,jewish_population,115
CZS,Slovakia,STREDA,,date_of_deportation,1944-05-XX
CZS,Slovakia,PAVLOVCE,,initial_jewish_settlement,17EX
CZS,Slovakia,PAVLOVCE,,formal_community_foundation,
CZS,Slovakia,PAVLOVCE,1828,jewish_population,50
CZS,Slovakia,PAVLOVCE,1880,jewish_population,162
CZS,Slovakia,PAVLOVCE,1880,total_population,1857
CZS,Slovakia,PAVLOVCE,1921,jewish_population,189
CZS,Slovakia,PAVLOVCE,1940,jewish_population,108
CZS,Slovakia,PAVLOVCE,,pre_deportation_population,108
CZS,Slovakia,PAVLOVCE,,date_of_deportation,5/6/1942
CZS,Slovakia,PAVLOVCE,1880,synagogues,TRUE
CZS,Slovakia,PECOVSKA,,initial_jewish_settlement,17EX
CZS,Slovakia,PECOVSKA,,formal_community_foundation,
CZS,Slovakia,PECOVSKA,1787,jewish_population,141
CZS,Slovakia,PECOVSKA,1880,jewish_population,254
CZS,Slovakia,PECOVSKA,1880,total_population,1316
CZS,Slovakia,PECOVSKA,1940,jewish_population,76
CZS,Slovakia,PECOVSKA,,pre_deportation_population,76
CZS,Slovakia,PECOVSKA,,date_of_deportation,1942-03-XX
CZS,Slovakia,PECOVSKA,1770,synagogues,TRUE
CZS,Slovakia,PECOVSKA,1868,synagogues,TRUE
CZS,Slovakia,PECOVSKA,,initial_jewish_settlement,17XX
CZS,Slovakia,KYSUCKE,,initial_jewish_settlement,17LX
CZS,Slovakia,KYSUCKE,,formal_community_foundation,1869
CZS,Slovakia,KYSUCKE,1880,jewish_population,159
CZS,Slovakia,KYSUCKE,1880,total_population,1954
CZS,Slovakia,KYSUCKE,,pre_deportation_population,50
CZS,Slovakia,KYSUCKE,,date_of_deportation,1942-XX-XX
CZS,Slovakia,KYSUCKE,1906,synagogues,TRUE
CZS,Slovakia,KECEROVSKE,,initial_jewish_settlement,18MX
CZS,Slovakia,KECEROVSKE,,formal_community_foundation,
CZS,Slovakia,KECEROVSKE,1929,jewish_population,50
CZS,Slovakia,KECEROVSKE,,pre_deportation_population,150
CZS,Slovakia,KECEROVSKE,,date_of_deportation,1942-XX-XX
CZS,Slovakia,BANOVCE,,initial_jewish_settlement,16XX
CZS,Slovakia,BANOVCE,,formal_community_foundation,
CZS,Slovakia,BANOVCE,1787,jewish_population,259
CZS,Slovakia,BANOVCE,1818,jewish_population,395
CZS,Slovakia,BANOVCE,,date_of_deportation,3/27/1942
CZS,Slovakia,BANOVCE,,deported,387
CZS,Slovakia,BANOVCE,,perished,40
CZS,Slovakia,BANOVCE,1770,synagogues,TRUE
CZS,Slovakia,BANOVCE,1784,school,TRUE
CZS,Slovakia,BANOVCE,1862,synagogues,TRUE
CZS,Slovakia,BANOVCE,18LX,Zionists Active,
CZS,Slovakia,BANOVCE,1923,Branch Opened,Hashomer Hatzair
CZS,Slovakia,BANOVCE,193X,Training Program,Bnei Akiva operated a pioneer training farm in the 1930s.
CZS,Slovakia,BANSKA BYSTRICA,,initial_jewish_settlement,1855
CZS,Slovakia,BANSKA BYSTRICA,,formal_community_foundation,1862
CZS,Slovakia,BANSKA BYSTRICA,1869,jewish_population,247
CZS,Slovakia,BANSKA BYSTRICA,1880,jewish_population,561
CZS,Slovakia,BANSKA BYSTRICA,1900,jewish_population,1025
CZS,Slovakia,BANSKA BYSTRICA,1900,total_population,9264
CZS,Slovakia,BANSKA BYSTRICA,1940,jewish_population,1327
CZS,Slovakia,BANSKA BYSTRICA,,date_of_deportation,3/24/1942
CZS,Slovakia,BANSKA BYSTRICA,,perished,1000
CZS,Slovakia,BANSKA BYSTRICA,1867,synagogues,TRUE
CZS,Slovakia,BANSKA BYSTRICA,1866,school,TRUE
CZS,Slovakia,BANSKA BYSTRICA,1897,Zionist society,
CZS,Slovakia,BANSKA BYSTRICA,1922,Zionists Active,
CZS,Slovakia,BANSKA BYSTRICA,193X,Training Program,Hashomer Hatzair ran a training program geared toward aliya to Palestine.
CZS,Slovakia,BANSKA STIAVNICA,,initial_jewish_settlement,1867
CZS,Slovakia,BANSKA STIAVNICA,,formal_community_foundation,1867
CZS,Slovakia,BANSKA STIAVNICA,1900,jewish_population,527
CZS,Slovakia,BANSKA STIAVNICA,1900,total_population,16376
CZS,Slovakia,BANSKA STIAVNICA,1940,jewish_population,404
CZS,Slovakia,BANSKA STIAVNICA,,pre_deportation_population,404
CZS,Slovakia,BANSKA STIAVNICA,,date_of_deportation,1942-03-XX
CZS,Slovakia,BANSKA STIAVNICA,1887,school,TRUE
CZS,Slovakia,BANSKA STIAVNICA,1892,synagogues,TRUE
CZS,Slovakia,BANSKA STIAVNICA,,Zionist Group,Hashomer Hatzair and Maccabi Hatzair
CZS,Slovakia,BANSKA STIAVNICA,1879,jewish_population,30
CZS,Slovakia,BANSKA STIAVNICA,,date_of_deportation,
CZS,Slovakia,BARCA,,initial_jewish_settlement,17LX
CZS,Slovakia,BARCA,,formal_community_foundation,17LX
CZS,Slovakia,BARCA,1918,jewish_population,120
CZS,Slovakia,BARCA,,date_of_deportation,5/1/1944
CZS,Slovakia,BARDEJOV,,initial_jewish_settlement,17MX
CZS,Slovakia,BARDEJOV,,formal_community_foundation,17MX
CZS,Slovakia,BARDEJOV,1835,jewish_population,181
CZS,Slovakia,BARDEJOV,1869,jewish_population,1011
CZS,Slovakia,BARDEJOV,1869,total_population,5307
CZS,Slovakia,BARDEJOV,1919,jewish_population,2119
CZS,Slovakia,BARDEJOV,1940,jewish_population,2441
CZS,Slovakia,BARDEJOV,1949,jewish_population,200
CZS,Slovakia,BARDEJOV,,date_of_deportation,4/18/1942
CZS,Slovakia,BARDEJOV,,deported,400
CZS,Slovakia,BARDEJOV,1800,synagogues,TRUE
CZS,Slovakia,BARDEJOV,1830,synagogues,TRUE
CZS,Slovakia,BARDEJOV,18LX,Youth Groups Active,
CZS,Slovakia,BARDEJOV,1921,Branch Opened,Mizrachi
CZS,Slovakia,BATOROVE KESY,,initial_jewish_settlement,16XX
CZS,Slovakia,BATOROVE KESY,,formal_community_foundation,1760
CZS,Slovakia,BATOROVE KESY,1840,jewish_population,324
CZS,Slovakia,BATOROVE KESY,1941,jewish_population,100
CZS,Slovakia,BATOROVE KESY,1941,total_population,3636
CZS,Slovakia,BATOROVE KESY,,date_of_deportation,6/1/1944
CZS,Slovakia,BATOROVE KESY,1850,synagogues,TRUE
CZS,Slovakia,BATOROVE KESY,1850,school,TRUE
CZS,Slovakia,BATOROVE KESY,192X,Society,
CZS,Slovakia,BELUSA,,initial_jewish_settlement,17EX
CZS,Slovakia,BELUSA,,formal_community_foundation,17EX
CZS,Slovakia,BELUSA,1880,jewish_population,108
CZS,Slovakia,BELUSA,1880,total_population,2270
CZS,Slovakia,BELUSA,1930,jewish_population,56
CZS,Slovakia,BELUSA,,date_of_deportation,4/1/1942
CZS,Slovakia,BELUSA,1918,Youth Groups Active,Hashomer Hatzair
CZS,Slovakia,BES,,initial_jewish_settlement,17MX
CZS,Slovakia,BES,,formal_community_foundation,17MX
CZS,Slovakia,BES,1900,jewish_population,80
CZS,Slovakia,BES,1940,jewish_population,80
CZS,Slovakia,BES,,date_of_deportation,6/16/1944
CZS,Slovakia,BES,1900,synagogues,TRUE
CZS,Slovakia,BES,1900,cemetery,TRUE
CZS,Slovakia,BES,,formal_community_foundation,
CZS,Slovakia,BOJNA,,initial_jewish_settlement,18EX
CZS,Slovakia,BOJNA,,formal_community_foundation,18EX
CZS,Slovakia,BOJNA,1880,jewish_population,125
CZS,Slovakia,BOJNA,1920,jewish_population,70
CZS,Slovakia,BOJNA,,date_of_deportation,3/1/1942
CZS,Slovakia,BOJNA,1880,synagogues,TRUE
CZS,Slovakia,BOJNA,1880,school,TRUE
CZS,Slovakia,BOJNA,1880,cemetery,TRUE
CZS,Slovakia,BOLESOV,,initial_jewish_settlement,17LX
CZS,Slovakia,BOLESOV,,formal_community_foundation,
CZS,Slovakia,BOLESOV,1828,jewish_population,112
CZS,Slovakia,BOLESOV,1828,total_population,554
CZS,Slovakia,BOLESOV,1940,jewish_population,39
CZS,Slovakia,BOLESOV,,date_of_deportation,3/1/1942
CZS,Slovakia,BOLESOV,1869,synagogues,TRUE
CZS,Slovakia,BOLESOV,1869,school,TRUE
CZS,Slovakia,BOLESOV,1869,cemetery,TRUE
CZS,Slovakia,BOLESOV,1869,mikveh,TRUE
CZS,Slovakia,BOLESOV,1869,community_center,TRUE
CZS,Slovakia,BOSACA,,initial_jewish_settlement,16LX
CZS,Slovakia,BOSACA,,formal_community_foundation,
CZS,Slovakia,BOSACA,1845,jewish_population,311
CZS,Slovakia,BOSACA,1845,total_population,2977
CZS,Slovakia,BOSACA,1940,jewish_population,44
CZS,Slovakia,BOSACA,,date_of_deportation,4/1/1942
CZS,Slovakia,BOSACA,,survived,2
CZS,Slovakia,BOSACA,1880,synagogues,TRUE
CZS,Slovakia,BOSACA,1920,school,TRUE
CZS,Slovakia,BOSANY,,initial_jewish_settlement,18MX
CZS,Slovakia,BOSANY,,formal_community_foundation,
CZS,Slovakia,BOSANY,1930,jewish_population,35
CZS,Slovakia,BOSANY,1850,synagogues,TRUE
CZS,Slovakia,BOSANY,1850,cemetery,TRUE
CZS,Slovakia,BOTANY,,initial_jewish_settlement,
CZS,Slovakia,BOTANY,,formal_community_foundation,
CZS,Slovakia,BOTANY,1880,jewish_population,146
CZS,Slovakia,BOTANY,1930,jewish_population,67
CZS,Slovakia,BRATISLAVA,,initial_jewish_settlement,1368
CZS,Slovakia,BRATISLAVA,,formal_community_foundation,
CZS,Slovakia,BRATISLAVA,1900,jewish_population,7111
CZS,Slovakia,BRATISLAVA,1900,total_population,65867
CZS,Slovakia,BRATISLAVA,1921,jewish_population,10973
CZS,Slovakia,BRATISLAVA,1940,jewish_population,18102
CZS,Slovakia,BRATISLAVA,1947,jewish_population,7000
CZS,Slovakia,BRATISLAVA,1880,jewish_population,4000
CZS,Slovakia,BRATISLAVA,,pre_deportation_population,8380
CZS,Slovakia,BRATISLAVA,1864,synagogues,TRUE
CZS,Slovakia,BRATISLAVA,1895,synagogues,TRUE
CZS,Slovakia,BRATISLAVA,1820,school,TRUE
CZS,Slovakia,BRATISLAVA,1870,school,TRUE
CZS,Slovakia,BREZNO,,initial_jewish_settlement,185X
CZS,Slovakia,BREZNO,,formal_community_foundation,1869
CZS,Slovakia,BREZNO,1902,jewish_population,170
CZS,Slovakia,BREZNO,1940,jewish_population,200
CZS,Slovakia,BREZNO,,deported,130
CZS,Slovakia,BREZNO,1902,synagogues,TRUE
CZS,Slovakia,BREZNO,1940,school,TRUE
CZS,Slovakia,BREZOVA,,initial_jewish_settlement,16LX
CZS,Slovakia,BREZOVA,,formal_community_foundation,
CZS,Slovakia,BREZOVA,1869,jewish_population,334
CZS,Slovakia,BREZOVA,1869,total_population,3644
CZS,Slovakia,BREZOVA,1940,jewish_population,92
CZS,Slovakia,BREZOVA,,deported,92
CZS,Slovakia,BREZOVA,1799,synagogues,TRUE
CZS,Slovakia,BREZOVA,1918,school,TRUE
CZS,Slovakia,BREZOVICA,,initial_jewish_settlement,17MX
CZS,Slovakia,BREZOVICA,,formal_community_foundation,
CZS,Slovakia,BREZOVICA,1828,jewish_population,148
CZS,Slovakia,BREZOVICA,1880,jewish_population,272
CZS,Slovakia,BREZOVICA,1880,total_population,1652
CZS,Slovakia,BREZOVICA,1940,jewish_population,85
CZS,Slovakia,BREZOVICA,1828,synagogues,TRUE
CZS,Slovakia,BREZOVICA,1870,synagogues,TRUE
CZS,Slovakia,BUDKOVCE,,initial_jewish_settlement,17EX
CZS,Slovakia,BUDKOVCE,,formal_community_foundation,
CZS,Slovakia,BUDKOVCE,1880,jewish_population,125
CZS,Slovakia,BUDKOVCE,1880,total_population,1127
CZS,Slovakia,BUDKOVCE,1940,jewish_population,112
CZS,Slovakia,BUDKOVCE,,initial_jewish_settlement,17MX
CZS,Slovakia,BUDKOVCE,,pre_deportation_population,112
CZS,Slovakia,BUDKOVCE,,date_of_deportation,5/6/1942
CZS,Slovakia,BUSTINSKY HANDAL,,initial_jewish_settlement,18MX
CZS,Slovakia,BUSTINSKY HANDAL,,formal_community_foundation,
CZS,Slovakia,BUSTINSKY HANDAL,1880,jewish_population,30
CZS,Slovakia,BUSTINSKY HANDAL,1921,jewish_population,256
CZS,Slovakia,BUSTINSKY HANDAL,1921,total_population,860
CZS,Slovakia,BUSTINSKY HANDAL,,date_of_deportation,1944-05-LX
CZS,Slovakia,BYSTRA,,initial_jewish_settlement,
CZS,Slovakia,BYSTRA,,formal_community_foundation,
CZS,Slovakia,BYSTRA,1828,jewish_population,110
CZS,Slovakia,BYSTRA,1940,jewish_population,70
CZS,Slovakia,BYSTRA,,pre_deportation_population,70
CZS,Slovakia,BYSTRA,,date_of_deportation,1942-XX-XX
CZS,Slovakia,BYSTRA,1828,synagogues,TRUE
CZS,Slovakia,BYSTRA,1828,cemetery,TRUE
CZS,Slovakia,CABAJ CAPOR,,initial_jewish_settlement,
CZS,Slovakia,CABAJ CAPOR,,formal_community_foundation,
CZS,Slovakia,CABAJ CAPOR,1830,jewish_population,400
CZS,Slovakia,CABAJ CAPOR,1940,jewish_population,36
CZS,Slovakia,CABAJ CAPOR,,pre_deportation_population,36
CZS,Slovakia,CACHTICE,,initial_jewish_settlement,1689
CZS,Slovakia,CACHTICE,,formal_community_foundation,
CZS,Slovakia,CACHTICE,1787,jewish_population,309
CZS,Slovakia,CACHTICE,1869,jewish_population,290
CZS,Slovakia,CACHTICE,1910,jewish_population,65
CZS,Slovakia,CACHTICE,1940,jewish_population,12
CZS,Slovakia,CACHTICE,,pre_deportation_population,12
CZS,Slovakia,CACHTICE,,date_of_deportation,4/25/1942
CZS,Slovakia,CACHTICE,1820,synagogues,TRUE
CZS,Slovakia,CADCA,,initial_jewish_settlement,17MX
CZS,Slovakia,CADCA,,formal_community_foundation,
CZS,Slovakia,CADCA,1828,jewish_population,132
CZS,Slovakia,CADCA,1910,jewish_population,400
CZS,Slovakia,CADCA,1910,total_population,5207
CZS,Slovakia,CADCA,,date_of_deportation,1942-06-XX
CZS,Slovakia,CADCA,1800,synagogues,TRUE
CZS,Slovakia,CADCA,1864,synagogues,TRUE
CZS,Slovakia,CADCA,1890,school,TRUE
CZS,Slovakia,CADCA,,initial_jewish_settlement,17EX
CZS,Slovakia,CADCA,,date_of_deportation,3/1/1942
CZS,Slovakia,CADCA,1928,Joined Organization,Liberal Jeshurun organization
CZS,Slovakia,CADCA,,Activity,Zionists were active
CZS,Slovakia,CAJLA,,initial_jewish_settlement,
CZS,Slovakia,CAJLA,,formal_community_foundation,
CZS,Slovakia,CAJLA,1780,jewish_population,200
CZS,Slovakia,CAJLA,1840,jewish_population,147
CZS,Slovakia,CAJLA,1919,jewish_population,38
CZS,Slovakia,CAJLA,1780,synagogues,TRUE
CZS,Slovakia,CAJLA,1780,cemetery,TRUE
CZS,Slovakia,CANA,,initial_jewish_settlement,174X
CZS,Slovakia,CANA,,formal_community_foundation,
CZS,Slovakia,CANA,1828,jewish_population,60
CZS,Slovakia,CANA,1910,jewish_population,151
CZS,Slovakia,CANA,1910,total_population,1425
CZS,Slovakia,CANA,1941,jewish_population,107
CZS,Slovakia,CANA,,pre_deportation_population,107
CZS,Slovakia,CANA,,date_of_deportation,5/17/1944
CZS,Slovakia,CANA,1740,synagogues,TRUE
CZS,Slovakia,CANA,1740,cemetery,TRUE
CZS,Slovakia,CASTA,,initial_jewish_settlement,17XX
CZS,Slovakia,CASTA,,formal_community_foundation,17EX
CZS,Slovakia,CASTA,1828,jewish_population,270
CZS,Slovakia,CASTA,1828,total_population,1538
CZS,Slovakia,CASTA,1880,jewish_population,171
CZS,Slovakia,CASTA,1940,jewish_population,28
CZS,Slovakia,CASTA,,date_of_deportation,1/1/1942
CZS,Slovakia,CASTA,1759,synagogues,TRUE
CZS,Slovakia,CASTA,1884,synagogues,TRUE
CZS,Slovakia,CHTELNICA,,initial_jewish_settlement,16LX
CZS,Slovakia,CHTELNICA,,formal_community_foundation,
CZS,Slovakia,CHTELNICA,1828,jewish_population,166
CZS,Slovakia,CHTELNICA,1828,total_population,2092
CZS,Slovakia,CHTELNICA,1910,jewish_population,84
CZS,Slovakia,CHTELNICA,1940,jewish_population,28
CZS,Slovakia,CHTELNICA,,date_of_deportation,5/8/1942
CZS,Slovakia,CICAROVCE,,initial_jewish_settlement,17EX
CZS,Slovakia,CICAROVCE,,formal_community_foundation,18MX
CZS,Slovakia,CICAROVCE,1880,jewish_population,121
CZS,Slovakia,CICAROVCE,1880,total_population,1270
CZS,Slovakia,CICAROVCE,,date_of_deportation,5/1/1944
CZS,Slovakia,CICAROVCE,,pre_deportation_population,50
CZS,Slovakia,CICAROVCE,,date_of_deportation,1944-05-XX
