ejl_line,code,name,region,country,presence_type,year_approx,year_code,source,area,index_sht,src,lon,lat
2479,VLN_SVN_KMLS,KIEMIELISZKI,Vilnius,Poland,jews_arrived,1875,18LX,Jews settled in the late 19th cent.,Russian Empire,0406Km1,SHTETLS,25.88333333,54.85
2480,POL_WRS_KRN,KIERNOZIA,Warsaw,Poland,first_mention,1815,18EX,Jews are mentioned in the early 19th cent.,Congress Poland,,GLC_PRU,19.87,52.26861111
2481,KV_KV_KYV,KIEV,Kiev,Ukraine,community_present,815,08EX,A Khazar community... existed in the first half of the ninth cent.,Russian Empire,1601Kv1,SHTETLS,30.51666667,50.43333333
2483,POL_WRS_KKL,KIKOL,Warsaw,Poland,community_founded,1815,18EX,An organized community existed from the first half of the 19th cent.,Congress Poland,,GLC_PRU,19.11666667,52.9
2484,VLH_OST_KLKY,KILIKIEV,Volhinia,Ukraine,POP,1847,1847,The J. pop. was 267 in 1847,Russian Empire,0810Kl1,SHTETLS,27.05,50.53333333
2495,KHR_ELZ_KRVH,KIROVOGRAD,Kherson,Ukraine,jews_arrived,1715,17EX,Jews settled in the early 18th cent.,Russian Empire,4704El1,SHTETLS,32.26666667,48.5
2499,VLH_VLD_KSLN,KISIELIN,Volhinia,Poland,POP,1897,1897,Jews numbered 873 in 1897,Russian Empire,0802Ks1,SHTETLS,24.81666667,50.86666667
2515,KV_LPV_KYTH,KITAIGOROD (I),Kiev,Ukraine,POP,1765,1765,"The J. pop. was 469 in 1765 and 735 (total 2,794) in 1897. In 1926, the J. pop. grew to 1,571.",Russian Empire,1606Kt1,SHTETLS,29.5,48.96666667
2516,PDL_NV_KYTH,KITAIGOROD (II),Podolia,Ukraine,community_founded,1600,16XX,"Jews settled in the 17th cent., forming an organized community.",Russian Empire,3211Kt1,SHTETLS,26.8,48.65
2519,VLH_LTS_KVRT,KIWERCE,Volhinia,Poland,jews_arrived,1915,19EX,Jews settled with the coming of the railroad in the early 20th cent.,Russian Empire,0807Kv1,SHTETLS,25.46666667,50.83333333
2523,MNS_SLT_KLYT,KLECK,Minsk,Poland,first_mention,1529,1529,Jews are first mentioned in 1529.,Russian Empire,2209Kl1,SHTETLS,26.63333333,53.06666667
2535,VLH_RVN_KLSV,KLESOW,Volhinia,Poland,jews_arrived,1875,18LX,Jews settled near the new railroad station in the late 19th cent.,Russian Empire,0811Kl1,SHTETLS,26.93333333,51.33333333
2540,VLH_RVN_KLVN,KLEWAN,Volhinia,Poland,jews_arrived,1500,15XX,Jews settled in the 16th cent.,Russian Empire,0811Kl2,SHTETLS,25.98333333,50.75
2543,WGLC_KLC_KLM,KLIMONTOW,Kielce,Poland,jews_present,1655,1655,They suffered grievously in the Swedish invasion of 1655,West Galicia,,GLC_PRU,21.45,50.66666667
2544,MGL_KLM_KLMV,KLIMOVICHI,Mogilev,Belorussia,jews_arrived,1700,17XX,J. settlement probably began in the 18th cent.,Russian Empire,2305Kl1,SHTETLS,31.95,53.61666667
2545,CHR_NVZ_KLMV,KLIMOVO,Chernigov,Russia,jews_present,1775,17LX,Jews were present in the late 18th cent.,Russian Empire,4810Kl1,SHTETLS,32.18333333,52.38333333
2554,GLC_STNL_KNZ,KNIAZDWOR,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 126.,Galicia,,GLC_PRU,24.9213657,48.5608602
2556,GLC_STNL_KNH,KNIHYNICZE,Stanislawow,Poland,jews_arrived,1700,17XX,The J. settlement dating from the 18th cent.,Galicia,,GLC_PRU,24.46666667,49.38333333
2563,GRD_KBR_KBRY,KOBRYN,Grodno,Poland,jews_present,1503,1503,Jews were present before the expulsion from Lithuania in 1503,Russian Empire,1106Kb1,SHTETLS,24.36666667,52.21666667
2565,PRU_PZN_KBY,KOBYLIN,Poznan,Poland,community_present,1827,1827,An organized community is mentioned in 1827,Posen,,GLC_PRU,17.23333333,51.71666667
2566,VLN_SVN_NRCH,KOBYLNIK,Vilnius,Poland,jews_arrived,1807,1807,Jews from the neighboring villages arrived in 1807��,Russian Empire,0406Kb1,SHTETLS,26.68333333,54.93333333
2568,WGLC_LBL_KCK,KOCK,Lublin,Poland,jews_arrived,1675,16LX,Jews settled in the late 17th cent.,West Galicia,,GLC_PRU,22.45,51.63333333
2570,POL_LBL_KDN,KODEN,Lublin,Poland,jews_arrived,1775,17LX,Jews settled in the late 18th cent.,Congress Poland,,GLC_PRU,23.6,51.9
2571,VLH_ZHT_KDNY,KODNIA,Volhinia,Ukraine,first_mention,1593,1593,Jews are first mentioned in 1593,Russian Empire,0801Kd1,SHTETLS,28.71666667,50.08333333
2573,PDL_BLT_KDYM,KODYMA,Podolia,Ukraine,community_present,1815,18EX,A J. community existed by the early 19th cent.,Russian Empire,3202Kd1,SHTETLS,29.11666667,48.1
2577,PRU_OST_KNG,KOENIGSBERG,East Prussia,Germany,jews_arrived,1650,16MX,J. settlement... began in the middle of the 17th [cent.],Ostpreu��,,GLC_PRU,20.5,54.71666667
2583,POL_PMR_KSL,KOESLIN,Pomerania,Germany,first_mention,1699,1699,The first J. family was living in K. in 1699,Congress Poland,,GLC_PRU,16.18333333,54.2
2588,MGL_ORS_KKHN,KOKHANOVO,Mogilev,Belorussia,POP,1897,1897,The J. pop. was 637 (total 984) in 1897,Russian Empire,2307Kk1,SHTETLS,29.98333333,54.46666667
2589,LVL_RG_KKNS,KOKNESE,Livonia,Latvia,POP,1935,1935,The J. pop. in 1935 was 16,Russian Empire,2101Kk1,SHTETLS,25.43333333,56.65
2590,GLC_KRK_KLC,KOLACZYCE,Cracow,Poland,jews_present,1875,18LX,Jews were present from the second half of the 19th cent.,Galicia,,GLC_PRU,21.43333333,49.81666667
2592,POL_PMR_KLB,KOLBERG,Pomerania,Germany,first_mention,1261,1261,Jews are first mentioned in 1261,Congress Poland,,GLC_PRU,15.58333333,54.18333333
2593,WGLC_WRS_KLB,KOLBIEL,Warsaw,Poland,jews_arrived,1775,17LX,Jews probably settled in the late 18th cent.,West Galicia,,GLC_PRU,21.48333333,52.06666667
2594,GLC_LWW_KLB,KOLBUSZOWA,Lwow,Poland,jews_present,1515,15EX,Jews were present from the beginning of the settlement in the early 16th cent.,Galicia,,GLC_PRU,21.76666667,50.25
2596,VLH_LTS_KLKY,KOLKI,Volhinia,Poland,jews_arrived,1550,15MX,Jews settled in the mid-16th cent.,Russian Empire,0807Kl1,SHTETLS,25.66666667,51.1
2597,LMZ_KLN_KLN,KOLNO,Lomza,Poland,jews_present,1750,17MX,A few J. families were present in the mid-18th cent.,Russian Empire,5402Kl1,SHTETLS,21.93333333,53.41666667
2598,POL_LDZ_KL,KOLO,Lodz,Poland,jews_arrived,1500,15XX,Jews first settled in the 16th cent.,Congress Poland,,GLC_PRU,18.61666667,52.18333333
2601,GLC_STNL_KLM,KOLOMYJA,Stanislawow,Poland,community_present,1500,15XX,The J. community began to develop in the 16th cent.,Galicia,,GLC_PRU,25.03333333,48.53333333
2605,VLN_SVN_KLTN,KOLTYNIANY,Vilnius,Poland,community_present,1875,18LX,numbered 23 families by the late 19th cent.,Russian Empire,0406Kl1,SHTETLS,26,55.26666667
2606,POL_LDZ_KLU,KOLUMNA,Lodz,Poland,community_present,1930,1930,"In the 1930s, the Radoshits hasidic rabbi had his court at this vacation resort",Congress Poland,,GLC_PRU,19.18333333,51.6
2608,VTB_VTB_KLYS,KOLYSHKI,Vitebsk,Belorussia,jews_arrived,1750,17MX,J. settlement dates back to the mid-18th cent.,Russian Empire,0501Kl1,SHTETLS,30.96666667,55.16666667
2610,PDL_IMP_KMRH,KOMARGOROD,Podolia,Ukraine,POP,1765,1765,Jews numbered 86 in 1765,Russian Empire,3212Km1,SHTETLS,28.61666667,48.53333333
2612,MNS_RCH_KMRY,KOMARIN,Minsk,Belorussia,POP,1897,1897,The J. pop. was 547 (total 550) in 1897.,Russian Empire,2208Km1,SHTETLS,30.56666667,51.43333333
2613,GLC_LWW_KMR,KOMARNO (I),Lwow,Poland,jews_arrived,1530,1530,Jews apparently settled in the 1530s,Galicia,,GLC_PRU,23.7,49.63333333
2617,WGLC_LBL_KMR,KOMAROWKA,Lublin,Poland,jews_present,1883,1883,Fifteen Jews were present in 1883,West Galicia,,GLC_PRU,23.03333333,51.46666667
2620,KV_BRD_MKHN,KOMSOMOLSKOYE,Kiev,Ukraine,first_mention,1648,1648,Jews are first mentioned in 1648,Russian Empire,1602Mk1,SHTETLS,28.66666667,49.71666667
2622,PDL_BLT_KNTS,KONETSPOL,Podolia,Ukraine,jews_present,1784,1784,Nine Jews were present in 1784,Russian Empire,3202Kn1,SHTETLS,30.78333333,48.01666667
2623,POL_LDZ_KNC,KONIECPOL,Lodz,Poland,jews_present,1764,1764,"In 1764, 110 J. families inhabited 70 houses",Congress Poland,,GLC_PRU,19.68333333,50.78333333
2624,POL_LDZ_KNN,KONIN,Lodz,Poland,jews_arrived,1400,14XX,About 180 Jews settled in the 15th cent.,Congress Poland,,GLC_PRU,18.26666667,52.21666667
2626,WGLC_LDZ_KNS,KONSKIE,Lodz,Poland,jews_arrived,1500,15XX,Jews first settled in the 16th cent.,West Galicia,,GLC_PRU,20.41666667,51.2
2629,POL_WRS_KNS,KONSTANCINEK,Warsaw,Poland,POP,1921,1921,The J. pop. in 1921 was 399,Congress Poland,,GLC_PRU,21.1,52.08333333
2630,POL_LDZ_KNS,KONSTANTYNOW,Lodz,Poland,jews_arrived,1830,1830,Jews were granted permission to settle from 1830,Congress Poland,,GLC_PRU,19.33333333,51.75
2632,WGLC_LBL_KNS,KONSTANTYNOWO (II),Lublin,Poland,community_present,1775,17LX,An established community appears to have existed in the second half of the 18th cent.,West Galicia,,GLC_PRU,23.08333333,52.21666667
2635,VLH_LTS_KPCH,KOPACZEWKA,Volhinia,Poland,POP,1921,1921,The J. pop. in 1921 was 274,Russian Empire,0807Kp1,SHTETLS,25.21666667,50.88333333
2637,MNS_MZY_KPTK,KOPATKEVICHI,Minsk,Belorussia,POP,1811,1811,The J. pop. was 54 in 1811,Russian Empire,2205Kp1,SHTETLS,28.81666667,52.31666667
2638,PDL_MGL_KPHR,KOPAYGOROD,Podolia,Ukraine,POP,1765,1765,The J. pop. was 337 in 1765,Russian Empire,3208Kp1,SHTETLS,27.78333333,48.86666667
2640,POL_KLC_KPR,KOPRZYWNICA,Kielce,Poland,jews_arrived,1775,17LX,Jews settled under Austrian rule in the late 18th cent.,Congress Poland,,GLC_PRU,21.58333333,50.58333333
2642,GLC_TRN_KPY,KOPYCZYNCE,Tarnopol,Poland,jews_arrived,1675,16LX,Jews apparently settled in the late 17th cent.,Galicia,,GLC_PRU,25.93333333,49.1
2643,MNS_SLT_KPYL,KOPYL,Minsk,Belorussia,first_mention,1720,1720,Jews are first mentioned in 1720,Russian Empire,2209Kp1,SHTETLS,27.1,53.15
2644,MGL_GRK_KPYS,KOPYS,Mogilev,Belorussia,jews_arrived,1650,16MX,Jews settled in the mid-17th cent.,Russian Empire,2304Kp1,SHTETLS,30.28333333,54.31666667
2646,GLC_LWW_KRC,KORCZYNA,Lwow,Poland,jews_arrived,1615,16EX,Jews settled in the first half of the 17th cent.,Galicia,,GLC_PRU,21.81666667,49.71666667
2647,MNS_NVG_KRLC,KORELICZE,Minsk,Poland,jews_arrived,1600,16XX,J. settlement probably commenced in the 17th cent.,Russian Empire,2206Kr1,SHTETLS,26.13333333,53.56666667
2649,CHR_SSN_KRKV,KORIUKOVKA,Chernigov,Ukraine,jews_arrived,1800,18XX,Jews settled in the 19th cent.,Russian Empire,4813Kr1,SHTETLS,32.26666667,51.76666667
2650,MGL_RGC_KRM,KORMA,Mogilev,Belorussia,POP,1847,1847,"The J. pop. was 1,175 in 1847",Russian Empire,2308Kr2,SHTETLS,30.8,53.13333333
2653,KV_SKV_KRNY,KORNIN,Kiev,Ukraine,first_mention,1618,1618,Jews are mentioned in 1618,Russian Empire,1608Kr1,SHTETLS,29.36666667,50.08333333
2654,VLH_ZSL_KRNY,KORNITSA,Volhinia,Ukraine,jews_arrived,1600,16XX,Jews settled in the 17th cent.,Russian Empire,0804Kr1,SHTETLS,26.53333333,50.05
2656,GLC_TRN_KRL,KOROLOWKA,Tarnopol,Poland,jews_arrived,1675,16LX,The J. settlement dates from the late 17th cent.,Galicia,,GLC_PRU,25.98333333,48.73333333
2657,PRU_PZN_KRN,KORONOWO,Poznan,Poland,jews_arrived,1772,1772,Jews apparently settled only after the Prussian annexation in 1772,Posen,,GLC_PRU,17.95,53.31666667
2658,CHR_KRL_KRP,KOROP,Chernigov,Ukraine,jews_present,1897,1897,"The J. pop. was 673 (total 6,262) in 1897",Russian Empire,4807Kr1,SHTETLS,32.96666667,51.56666667
2659,GLC_TRN_KRP,KOROPIEC,Tarnopol,Poland,first_mention,1635,1635,Jews are first mentioned in 1635,Galicia,,GLC_PRU,25.18333333,48.93333333
2661,VLH_OVR_KRST,KOROSTEN,Volhinia,Ukraine,first_mention,1618,1618,"In 1618, a Jew is mentioned as the leaseholder",Russian Empire,0809Is1,SHTETLS,28.65,50.95
2662,KV_RDM_KRST,KOROSTISHEV,Kiev,Ukraine,jews_arrived,1575,15LX,Jews settled in the late 16th cent.,Russian Empire,1607Kr1,SHTETLS,29.06666667,50.31666667
2665,KV_KNV_KRSN,KORSUN,Kiev,Ukraine,jews_arrived,1600,16XX,Jews settled in the 17th cent.,Russian Empire,1605Kr1,SHTETLS,31.25,49.43333333
2666,VLH_KVL_KRTL,KORTELISY,Volhinia,Poland,POP,,,60 J. families,Russian Empire,0805Kr1,SHTETLS,24.43333333,51.86666667
2669,VLH_NVG_KRTS,KORZEC,Volhinia,Poland,jews_arrived,1500,15XX,Jews settled in the 16th cent.,Russian Empire,0808Kr1,SHTETLS,27.16666667,50.61666667
2672,PDL_IMP_VLKY,KOSHNYTSHA WIELIKAYA,Podolia,Ukraine,jews_present,1765,1765,Four Jews were present in 1765,Russian Empire,3212Vl1,SHTETLS,28.46666667,48.15
2676,GLC_STNL_KSW,KOSOW (I),Stanislawow,Poland,first_mention,1635,1635,Jews are first mentioned in 1635.,Galicia,,GLC_PRU,25.1,48.31666667
2677,WGLC_LBL_KSW,KOSOW (II),Lublin,Poland,jews_present,1775,17LX,A J. settlement existed in the late 18th cent.,West Galicia,,GLC_PRU,22.15,52.6
2678,GRD_SLN_KSV,KOSOW POLESKI,Grodno,Poland,jews_arrived,1575,15LX,J. settlement began in the late 16th cent.,Russian Empire,1108Ks1,SHTETLS,25.15,52.75
2681,VLH_RVN_KSTP,KOSTOPOL,Volhinia,Poland,jews_present,1875,18LX,settlement began to grow ... in the late 19th cent.,Russian Empire,0811Ks1,SHTETLS,26.45,50.88333333
2682,MGL_KLM_KSTS,KOSTYUKOVICHI,Mogilev,Belorussia,jews_arrived,1700,17XX,Jews settled in the 18th cent.,Russian Empire,2305Ks1,SHTETLS,32.05,53.33333333
2684,WGLC_KLC_KSZ,KOSZYCE,Kielce,Poland,jews_arrived,1827,1827,24 J. merchants settled in 1827,West Galicia,,GLC_PRU,20.56666667,50.16666667
2691,WGLC_LBL_KTU,KOTUN,Lublin,Poland,POP,1921,1921,The J. pop. was 138 in 1921 (total 712),West Galicia,,GLC_PRU,22.06666667,52.16666667
2692,MNS_BBR_KVCH,KOVCHITSY,Minsk,Belorussia,community_founded,1847,1847,founded in 1847 as a J. farming colony,Russian Empire,2202Kv1,SHTETLS,29.18333333,52.83333333
2693,POL_WRS_KWL,KOWAL,Warsaw,Poland,jews_arrived,1515,15EX,Jews probably settled in the first half of the 16th cent.,Congress Poland,,GLC_PRU,19.16666667,52.53333333
2694,POL_LDZ_KWL,KOWALE PANSKIE,Lodz,Poland,jews_present,1915,19EX,Few Jews lived in this agricultural area before WWI,Congress Poland,,GLC_PRU,18.55,51.93333333
2695,VLH_KVL_KVL,KOWEL,Volhinia,Poland,jews_arrived,1518,1518,J. settlement commenced after K. was accorded urban status in 1518,Russian Empire,0805Kv1,SHTETLS,24.71666667,51.21666667
2696,MNS_PNS_KZHN,KOZANGRODEK,Minsk,Poland,jews_arrived,1600,16XX,The J. settlement dates from the 17th cent.,Russian Empire,2207Kz1,SHTETLS,27.01666667,52.21666667
2697,CHR_KZL_KZLT,KOZELETS,Chernigov,Ukraine,jews_arrived,1775,17LX,J. settlement probably commenced in the late 18th cent.,Russian Empire,4805Kz1,SHTETLS,31.11666667,50.91666667
2699,VLN_DSN_KZYN,KOZIANY,Vilnius,Poland,community_present,1800,18XX,In the 19th cent. the community supported itself mainly in trade,Russian Empire,0403Kz1,SHTETLS,26.86666667,55.3
2700,POL_KLC_KZG,KOZIEGLOWY,Kielce,Poland,jews_arrived,1862,1862,Jews settled after 1862,Congress Poland,,GLC_PRU,19.15,50.6
2702,VLH_DBN_KZN,KOZIN,Volhinia,Poland,jews_arrived,1550,15MX,The J. settlement dates from the mid-16th cent.,Russian Empire,0803Kz1,SHTETLS,25.46666667,50.26666667
2704,GLC_TRN_KZL,KOZLOW,Tarnopol,Poland,community_present,1775,17LX,The J. community began to develop in the late 18th cent.,Galicia,,GLC_PRU,25.35,49.55
2705,GRD_SLN_KZLV,KOZLOWSZCZYZNA,Grodno,Poland,jews_arrived,1875,18LX,Jews settled around the turn of the 19th cent.,Russian Empire,1108Kz1,SHTETLS,25.3,53.31666667
2706,PRU_PZN_KZM,KOZMIN,Poznan,Poland,jews_arrived,1400,14XX,The J. settlement dates from the 15th cent.,Posen,,GLC_PRU,17.45,51.81666667
2707,POL_LDZ_KZM,KOZMINEK,Lodz,Poland,jews_present,1775,17LX,Jews were living here in the late 18th cent.,Congress Poland,,GLC_PRU,18.33333333,51.8
2708,GLC_TRN_KZW,KOZOWA,Tarnopol,Poland,jews_arrived,1675,16LX,Jews arrived in the late 17th cent.,Galicia,,GLC_PRU,25.15,49.43333333
2709,VLN_VLK_KRYS,KRAISK,Vilnius,Belorussia,jews_arrived,1715,17EX,Jews probably settled at the turn of the 18th cent.,Russian Empire,0402Kr1,SHTETLS,27.5,54.51666667
2710,WGLC_KLC_KRJ,KRAJNO,Kielce,Poland,POP,1921,1921,The J. pop. was 108 in 1921,West Galicia,,GLC_PRU,20.85,50.88333333
2711,KVN_KVN_KRKS,KRAKES,Kovno,Lithuania,jews_arrived,1650,16MX,Jews first settled in the mid-17th cent.,Russian Empire,1701Kr1,SHTETLS,23.73333333,55.4
2712,GLC_LWW_KRK,KRAKOWIEC,Lwow,Poland,jews_present,1600,16XX,The 17th cent. community,Galicia,,GLC_PRU,23.16666667,49.96666667
2717,VLH_ZHT_CHRV,KRANOARMIEYSK,Volhinia,Ukraine,POP,1897,1897,"The J. pop. was 1,168 in 1897",Russian Empire,0801Pl1,SHTETLS,28.26666667,50.46666667
2718,VLH_STR_KRSY,KRASILOV,Volhinia,Ukraine,community_present,1700,17XX,An organized community existed from the 18th cent.,Russian Empire,0812Kr1,SHTETLS,26.96666667,49.65
2719,VTB_DVN_KRSL,KRASLAVA,Vitebsk,Latvia,community_founded,1764,1764,The community was founded in 1764 when a few dozen families arrived,Russian Empire,0504Kr2,SHTETLS,27.16666667,55.9
2720,CHR_SRZ_KRSN,KRASNAYA GORA,Chernigov,Russia,jews_arrived,1850,18MX,Jews settled in the mid-19th cent.,Russian Empire,4815Pp1,SHTETLS,31.6,53
2721,MNS_SLT_CHYR,KRASNAYA SLOBODA,Minsk,Belorussia,jews_arrived,1815,18EX,J. settlement probably began in the first half of the 19th cent.,Russian Empire,2209Vy1,SHTETLS,27.16666667,52.85
2723,VLN_VLK_KRSN,KRASNE (II),Vilnius,Poland,jews_arrived,1815,18EX,Jews probably settled in the first half of the 19th cent.,Russian Empire,0402Kr2,SHTETLS,27.08333333,54.23333333
2724,WGLC_LBL_KRS,KRASNICZYN,Lublin,Poland,first_mention,1618,1618,Jews are first mentioned in 1618.,West Galicia,,GLC_PRU,23.36666667,50.93333333
2727,PDL_BLT_KRSN,KRASNIYE OKNA,Podolia,Ukraine,jews_arrived,1815,18EX,J. settlement began in the early 19th cent.,Russian Empire,3202Ok1,SHTETLS,29.46666667,47.53333333
2728,EKT_BKH_KRSN,KRASNOARMEISK,Yekaterinoslav,Ukraine,jews_arrived,1875,18LX,Jews settled in the latter half of the 19th cent.,Russian Empire,1303Gr2,SHTETLS,37.18333333,48.28333333
2733,PLT_KNS_KRSN,KRASNOGRAD,Poltava,Ukraine,jews_arrived,1815,18EX,Jews settled in the early 19th cent.,Russian Empire,3306Kn1,SHTETLS,35.45,49.36666667
2734,STP_TSR_GTCH,KRASNOGVARDEYSK,St. Petersburg,Russia,jews_arrived,1875,18LX,Jews probably settled in the late 19th cent.,Russian Empire,3706Gt1,SHTETLS,30.13333333,59.58333333
2735,MNS_BRS_KRSN,KRASNOLUKI,Minsk,Belorussia,jews_arrived,1775,17LX,Jews probably settled in the late 18th cent.,Russian Empire,2203Kr1,SHTETLS,28.83333333,54.61666667
2737,MGL_CHR_KRSN,KRASNOPOLE,Mogilev,Belorussia,jews_arrived,1715,17EX,Jews arrived in the early 18th cent. as lessees.,Russian Empire,2311Kr1,SHTETLS,31.4,53.33333333
2738,EKT_ALK_KRSN,KRASNOSELKA,Yekaterinoslav,Ukraine,community_founded,1845,1845,founded K. as a J. colony in 1845,Russian Empire,1302Kr1,SHTETLS,36.56666667,47.61666667
2739,POL_WRS_KRS,KRASNOSIELC,Warsaw,Poland,jews_present,1800,18XX,Fifty J. families were present by the 19th cent.,Congress Poland,,GLC_PRU,21.16666667,53.03333333
2740,VLH_NVG_KRSN,KRASNOSTAV,Volhinia,Ukraine,POP,1847,1847,The J. pop. was 246 in 1847,Russian Empire,0808Kr2,SHTETLS,27.18333333,50.4
2741,PDL_IMP_KRSN,KRASNOYE (I),Podolia,Ukraine,first_mention,1648,1648,Jews are first mentioned in 1648 when they fled to Bar,Russian Empire,3212Kr1,SHTETLS,28.4,48.9
2747,KVN_RSS_KRZ,KRAZIAI,Kovno,Lithuania,jews_arrived,1600,16XX,Jews first settled in the 17th cent.,Russian Empire,1705Kr2,SHTETLS,22.7,55.6
2748,GLC_STNL_KRC,KRECHOWICE,Stanislawow,Poland,POP,1921,1921,The Jews numbered 175 in 1921,Galicia,,GLC_PRU,24.15,49
2750,KVN_PNV_KRKN,KREKENAVA,Kovno,Lithuania,jews_arrived,1675,16LX,Jews first settled at the end of the 17th cent.,Russian Empire,1704Kr2,SHTETLS,24.1,55.55
2751,PLT_KRM_KRMN,KREMENCHUG,Poltava,Ukraine,first_mention,1782,1782,Jews are first mentioned in 1782,Russian Empire,3307Kr1,SHTETLS,33.41666667,49.06666667
2754,KVN_TLS_KRTN,KRETINGA,Kovno,Lithuania,jews_arrived,1615,16EX,Jews first settled in the early 17th cent.,Russian Empire,1706Kr2,SHTETLS,21.25,55.88333333
2756,VLN_OSH_KRV,KREWO,Vilnius,Poland,POP,1847,1847,"In 1847, 438 Jews were registered in the town",Russian Empire,0405Kr1,SHTETLS,26.28333333,54.31666667
2757,MGL_CHR_KRYC,KRICHEV,Mogilev,Belorussia,first_mention,1494,1494,Jews are first mentioned in 1494,Russian Empire,2311Kr2,SHTETLS,31.71666667,53.7
2760,KHR_ALK_SVTL,KRILOV,Kherson,Ukraine,jews_present,1600,16XX,A few Jews were probably present in the 17th cent.,Russian Empire,4702Nv2,SHTETLS,33.25,49.08333333
2761,KVN_SHV_KRK,KRIUKAI,Kovno,Lithuania,jews_present,1815,18EX,Jews were here at the beginning of the 19th cent.,Russian Empire,1707Kr1,SHTETLS,23.81666667,56.3
2765,KHR_KHR_KRYV,KRIVOY ROG,Kherson,Ukraine,jews_arrived,1875,18LX,Jews settled in the late 19th cent.,Russian Empire,4701Kr2,SHTETLS,33.35,47.91666667
2767,POL_PZNW_KRJ,KROJANKE,Posen-West,Germany,first_mention,1557,1557,Jews are first mentioned in 1557,Congress Poland,,GLC_PRU,16.98333333,53.3
2768,CHR_KRL_KRLV,KROLEVIETS,Chernigov,Ukraine,jews_present,1700,17XX,Jews were present in small numbers during the 18th cent.,Russian Empire,4807Kr2,SHTETLS,33.38333333,51.55
2772,POL_KLC_KRM,KROMOLOW,Kielce,Poland,jews_arrived,1500,15XX,Jews settled in the 16th cent.,Congress Poland,,GLC_PRU,19.51666667,50.48333333
2775,GLC_LWW_KRS,KROSCIENKO (I),Lwow,Poland,POP,1921,1921,The Jews numbered 241 in 1921,Galicia,,GLC_PRU,22.66666667,49.46666667
2776,GLC_KRK_KRS,KROSCIENKO (II),Cracow,Poland,jews_present,1775,17LX,Jews were present in the second half of the 18th cent.,Galicia,,GLC_PRU,20.41666667,49.43333333
2777,POL_LDZ_KRS,KROSNIEWICE,Lodz,Poland,jews_present,1568,1568,Jews were living here in 1568,Congress Poland,,GLC_PRU,19.18333333,52.25
2779,PRU_PZN_KRT,KROTOSZYN,Poznan,Poland,jews_present,1300,13XX,Jews were present in the 14th cent.,Posen,,GLC_PRU,17.45,51.7
2780,MGL_MGL_KRCH,KRUCHA,Mogilev,Belorussia,POP,1880,1880,Jews numbered 186 in 1880,Russian Empire,2301Kr1,SHTETLS,29.53333333,54.25
2781,MGL_MGL_KRHL,KRUGLOYE,Mogilev,Belorussia,POP,1847,1847,The J. pop. was 381 in 1847,Russian Empire,2301Kr2,SHTETLS,29.78333333,54.25
2782,GLC_LWW_KRU,KRUKIENICE,Lwow,Poland,POP,1921,1921,The Jews numbered 231 in 1921,Galicia,,GLC_PRU,23.15,49.68333333
2787,MGL_SNN_KRPK,KRUPKI,Mogilev,Belorussia,first_mention,1678,1678,Individual Jews are mentioned in 1678,Russian Empire,2309Kr1,SHTETLS,29.13333333,54.31666667
2788,VTB_DVN_KRST,KRUSTPILS,Vitebsk,Latvia,community_founded,1675,16LX,community ... formed by Jews from nearby Courland in the late 17th cent.,Russian Empire,0504Kr1,SHTETLS,25.88333333,56.53333333
2789,VLH_RVN_KRCH,KRYCZYLSK,Volhinia,Poland,POP,1921,1921,The J. pop. in 1921 was 100.,Russian Empire,0811Kr1,SHTETLS,26.36666667,51.23333333
