line_id,code,jg_id,index_sht,prov,dist,name,presence_type,year_code,upper_bound,lower_bound,mid_range,source,ziv_yearcode,note,lon,lat,area,enc_name,enc_page,entry_source,geom_source
222,PTR_BRZ_BRZZ,-495559,,Piotrkow,Brzeziny,Brzeziny,jews_present,16EX,1650,1600,1625,"Jews lived here in the early 17th cent. At the end of the 19th cent., a group of Jews from Moscow who specialized in readymade wear settled there and exported to Russia, China, and Persia. Prior to WWI, B. became a leadin",,,19.75,51.8,Congress Poland,BZHEZINY,228,Shn,jg
223,PRU_PMM_CMMN,-506688,,Preussen,Pommern,Cammin,jews_present,1663,1663,1663,1663,Jewsweretradingin C. asearly as 1663. At thebeginning of the 18th cent. two J. families were given permission to live in the town. The community peakedat 113 membersin 1880 andmaintained a,,,14.78333333,53.96666667,Prussia,CAMMIN,232,Shn,jg
224,BSS_SRK_KPRS,-2276517,0307Kp1,Bessarabia,Soroki,Kapreshty,community_founded,1853,1853,1853,1853,Jews founded C. in 1853 and engaged in agriculture. Between the World Wars Communists andmembers of Alexandru Cuza's fascist organization incited the local pop. against the J. parasites. The,1853,יהודים הקימו את העיירה,28.46666667,47.75,Pale,CAPRESTI,232,Ziv,jg
225,BSS_BND_NVYK,-2276537,0303Nv1,Bessarabia,Bendery,Novye Kaushany,community_present,1760,1760,1760,1760,"A J. community existed here in 1760 and up to WWI suffered from poverty. It dwindled from 800 to 500 families,but after the war the economic situationimproved. Six synagogues servedtheZion",1760,,29.41666667,46.65,Pale,CAUSANII-NOUI,235,Ziv,jg
226,WRS_WRS_CCHW,,,Warszawa,Warszawa,Cechowka,POP,1921,1921,1921,1921,"The J. pop. in 1921 was 143 (total 792). All 600 Jews including refugees were expelled by the Germans to the Warsaw ghetto on 27 March 1942, sharing the fate of the Jews there.",,,21.26666667,52.23333333,Congress Poland,CECHOWKA,235,Shn,manual
227,VLN_SVN_TSKN,-2613541,0406Ts1,Vilna,Sventsiany,Tseikiny,jews_arrived,19EX,1941,1900,1925,"A few J. families settled in the early 20th cent., mostly trading in grain and cattle. In Sept. 1941 the Jews were brought by the Germans to Poligany and executed there within a month.",18LX,,26.26666667,55.26666667,Pale,CEJKINIE,236,Ziv,jg
228,KVN_KVN_CHKS,-2613546,1701Ck1,Kovno,Kovno,Chekishki,jews_arrived,17LX,1800,1775,1775,"Jews first settledat theendof the 18thcent.A conflagration in 1887 left most Jewshomeless.The J.pop. in 1897 came to 432 (65% of the total). In 1915, the retreating Russian army, together with local",17LX,,23.51666667,55.16666667,Pale,CEKISKE,236,Ziv,jg
229,BSS_KHT_CHPL,-2276208,0308Cp1,Bessarabia,Khotin,Chepeliutsy,POP,1930,1930,1930,1930,"The J. pop. in 1930 was 200. In Sept. 1941, a group of local rioters enteredall the J. houses, ransacked them, and murdered the entire J. pop. just outside the village.",1930,,27.3,48.3,Pale,CEPELEUTI,237,Ziv,jg
230,WRS_PLN_CZRW,-498377,,Warszawa,Plonsk,Czerwińsk,jews_arrived,17LX,1800,1775,1775,"J. settlement was banned by the Church proprietors of the village untilPrussianrule in thelate 18thcent.An independent community with asynagogue was formed in the second half of the 19th cent., growing to 358 (total 1,6",,,20.3,52.4,Congress Poland,CERWINSK,239,Shn,jg
231,LVL_VND_VNDN,-3207702,2103Vn1,Livland,Venden,Venden,jews_arrived,1860,1860,1860,1860,"The first J. settlersin the 1860s and 1870s weremostly Cantonists and Lithuanian Jews. In 1897 the J. pop. reached a peak of 368 (total 6,350), dropping to 260 in 1925. Most of the Jews were craftsmen. Many of t",1860,,25.25,57.3,Mainland Russia,CESIS,239,Ziv,jg
232,BSS_AKK_AKKR,-1035629,0302Ak1,Bessarabia,Akkerman,Akkerman,community_present,14XX,1500,1400,1450,"A J. community existed from the 15th cent. The Jews traded in agricultural products. The J. pop. in 1897 was 5,624 (20% of the total). Jews were attacked during a pogrom",14EX,,30.35,46.2,Pale,CETATEA-ALBA,240,Ziv,jg
233,GLC_LWW_CWKW,-496612,,Galicia,Cieszanow,Cewków,POP,1921,1921,1921,1921,"The J. pop. in 1921 was 150. Those Jews who did not flee to Soviet territory in Sept. 1939 were deported by the Germans to the Belzec death camp in summer-fall 1942, directly or via Oleszyce or Lubaczow.",,,22.86666667,50.25,Galicia,CEWKOW,240,Shn,jg
234,KLC_MKH_CHRS,-496678,,Kielce,Miechow,Charsznica,jews_arrived,1880,1880,1880,1880,"Jews settled during the construction of the local railroad station in the 1880s and numbered 446 (total 1,568) in 1921. In WWI, they were attacked by the railroad workers as well as by Cossack and Polish soldiers. Aft",,,19.93333333,50.41666667,Congress Poland,CHARSZNICA,241,Shn,jg
235,VTB_LPL_CHSH,-1942065,0506Cs1,Vitebsk,Lepel,Chashniki,jews_arrived,16XX,1700,1600,1650,"Jews settled in the 17th cent.Their pop. was 215 in 1766 and3,480 (total 4,590) in 1897. In 1910 state-run and private J. schools were in operation. In 1924, under the Soviets, a J. council(soviet) was established",16EX,,29.15,54.86666667,Pale,CHASHNIKI,242,Ziv,jg
236,MGL_CHS_CHSY,-1942070,2310Cs1,Mogilev,Chausy,Chausy,jews_present,1654,1654,1654,1654,"Jews were already present at the time of the Russo-Polish war of 1654. The Russians took many Jews as prisoners and they died far from home, with the municipality confiscating their property. In 1623, King Michael Wi",1654,,30.98333333,53.81666667,Pale,CHAUSY,242,Ziv,jg
237,POD_OLG_CHCH,-1036900,3209Cc1,Podolia,Olgopol,Chechelnik,POP,1765,1765,1765,1765,"In 1765 the J. pop. was 485. Jews suffered grievously from Cossack and Haidamak attacks on the town. In 1897, their pop. was 3,388 (total 8,000). In the 1920s, a J. council (soviet) and J. elementary school were es",17EX,,29.36666667,48.21666667,Pale,CHECHELNIK,242,Ziv,jg
238,MGL_RGC_CHCH,-1942075,2308Cc1,Mogilev,Rogachev,Chechersk,POP,1766,1766,1766,1766,"The J. pop. was 301 in 1766 and 1,700 (total 2,316) in 1897. A synagogue and two prayer houses servedthe community and in 1903 a modernized heder was opened. In 1905, a J. self-defense group was formed. In the first",1766,,30.91666667,52.91666667,Pale,CHECHERSK,242,Ziv,jg
239,LBL_KHL_CHLM,-496725,,Lublin,Chelm,Chełm,community_present,15XX,1600,1500,1550,"Jews may have been present in the 12th cent. and constituted one of the largest and most important communities in Polandby the 16th cent., standing at the head of an autonomous district. Its first rabbi, Yehuda Aharon, rec",,,23.5,51.13333333,Congress Poland,CHELM,221,Shn,jg
240,PRU_WST_KLM,-496752,,Preussen,Chelmno,Kulm,jews_arrived,1772,1772,1772,1772,"J. settlement began after the annexation to Prussia in 1772. By 1815, 11 J. families were living there under protected status, earning a livelihood in the grain trade. Despite the city's antisemitic atmo",,,18.43333333,53.35,Prussia,CHELMNO,244,Shn,jg
241,POD_KMN_CHMR,-1036928,3201Cm1,Podolia,Kamenets-Podolsk,Chemerovtsy,first_mention,1578,1578,1578,1578,"Jews are first mentioned in 1578. In 1897, they numbered 1,231 (41% of the total). In the Soviet period, a J. council and kolkhoz were functioning. In 1939, the J. pop. was 1,139. The G",1578,,26.36666667,49,Pale,CHEMEROVTSY,244,Ziv,jg
242,KLC_KLC_CHCN,-496707,,Kielce,Jedrzejow,Chęciny,jews_arrived,15MX,1575,1550,1550,"Jews settled in the mid-16th cent. and in 1602 received a royal privilege lifting all residence restrictions and permitting them to produce and sell alcoholic beverages. In the wake of the mid-17th cent. Swedish war,jus",,,20.45,50.73333333,Congress Poland,CHENCINI,245,Shn,jg
243,MGL_SNN_CHR,-1942116,2309Cr1,Mogilev,Sienno,Chereia,jews_arrived,16LX,1700,1675,1675,"Jews settled in the late 17th cent. Their pop. was 399 in 1766 and 1,829 (total 3,039) in 1897, dropping to 1,098 in 1926under theSoviets.A J. elementary schoolwas active. The Germans capturedC. on 4 July 1941. Only",16LX,,29.28333333,54.61666667,Pale,CHEREYA,246,Ziv,jg
244,MGL_CHR_CHRK,-1942118,2311Cr1,Mogilev,Cherikov,Cherikov,jews_arrived,16EX,1650,1600,1625,"Jews settled in the early 17th cent., receiving a charter of rights from King Wladyslaw IV in 1648. In the Chmielnicki massacres of 1648-49 Cossack troops attacked the Jewsbut the settlement was renewedanda communi",16EX,,31.38333333,53.56666667,Pale,CHERIKOV,246,Ziv,jg
245,KIV_CHR_CHRK,-1037001,1611Cr1,Kiev,Cherkasy,Cherkasy,jews_arrived,15XX,1600,1500,1550,"J. settlement commencedin the 16th cent.In 1765, the J. pop. was 171 but Haidamak attacks put an end to the community. The J. pop. again grew in the 19th cent., reaching 10,950 in 1897. Jews contributed significantly to",15EX,"הוקמה במאה ה16, נחרבה והוקמה מחדש במאה ה 19",32.06666667,49.43333333,Pale,CHERKASY,246,Ziv,jg
246,POD_LMP_CHRN,-1037051,3212Cr1,Podolia,Lampol,Chernevtsy,POP,1784,1784,1784,1784,"Jews numbered 53 in 1784 and 2,274 (total 8,994) in 1897. In the Soviet period, about 200 children attended a J. school in themid-1920s.In thelate 1930s,many of thetown's 400 factory workerswereJewsandsomeworked at",1784,,28.11666667,48.53333333,Pale,CHERNEVTSY,247,Ziv,jg
247,VLH_ZHT_CHRN,-1037129,0801Cr1,Volhynia,Zhitomir,Cherniakhov,first_mention,1629,1629,1629,1629,"Jews are first mentionedin 1629.Thecommunity was destroyed in the Chmielnicki massacres of 1648-49 and only in 1721 are Jews mentioned again. In 1897 their pop. was 1,774 (total 3,878). During the Russian civil wa",1629,נחרבה עי חמילנצקי ושוקמה מאוחר יותר,28.66666667,50.45,Pale,CHERNIAKHOV,247,Ziv,jg
248,CRN_CHR_CHRN,-1037057,4801Cr1,Chernigov,Chernigov,Chernigov,jews_present,12XX,1300,1200,1250,"Jews were present in the 13th cent. A R. Yitzhak (Itze) is known from the period. Jews were again present in the 17th cent. but were periodically expelled, a result of local complaints to thePolish king. All the Je",12EX,"נחרבה והוקמה מספר פעמים, הוקמה לבסוף בסוף המאה ה 18",31.3,51.5,Pale,CHERNIGOV,247,Ziv,jg
249,KIV_RDM_CHRN,-1037390,1607Cr1,Kiev,Radomysl,Chernobyl,community_present,16LX,1700,1675,1675,"An organized J. community under the jurisdiction of the Lithuanian Council existedin the late 17th cent.In 1710 the community was attachedto the Council of theFour Lands. The J. pop. of C. was 696 in 1765 and 5,526 (tot",16LX,,30.23333333,51.26666667,Pale,CHERNOBYL,248,Ziv,jg
250,POD_PRS_CHRN,-1037164,3210Cr1,Podolia,Proskurov,Chernoostrov,jews_arrived,17EX,1750,1700,1725,"Jews settledin the early 18thcent. andnumbered 226 in 1765 and 2,216 (79% of the total) in 1897. In the Soviet period, the J. pop. declined, reaching 1,200 in 1939. The Germans entered the town on 7 Ju",17EX,,26.75,49.5,Pale,CHERNYI OSTROV,248,Ziv,jg
251,MNS_IGM_IGMN,-1942192,2204Ig1,Minsk,Igumen,Igumen,jews_arrived,17LX,1800,1775,1775,"J. settlement probably commenced in the late 18th cent. In 1794-95 the J. pop. was 91 and in 1897, 2,817 (total 4,573). In the early 1880s, most of the town's 136 registered artisans were Jews.",17LX,,28.43333333,53.7,Pale,CHERVEN,248,Ziv,jg
252,VLH_ZHT_CHRV,-1037255,0801Cr2,Volhynia,Zhitomir,Chervonnoe,jews_present,17XX,1800,1700,1750,"Jews were probably present by the 18th cent. and numbered 711 (total 2,638) in 1897. In the late 1920s, the community had a J. school,rabbi, community head, and a beit midrash converted into a clubroom in 1929 und",17EX,,28.86666667,49.96666667,Pale,CHERVONNOYE,249,Ziv,jg
253,KIV_CHG_CHGR,-1037320,1612Cg1,Kiev,Chigirin,Chigirin,jews_arrived,16EX,1650,1600,1625,"J. settlement apparently commenced in the first half of the 17th cent. Shortly after the return of C. to Polish rule in 1758, Jews numbered 66. In 1897, the J. pop. was 2,922 (total 9,872). Throughout the 19th cent",16EX,,32.66666667,49.06666667,Pale,CHIGIRIN,249,Ziv,jg
254,BSS_KSH_KSHN,-2276223,0301Ks1,Bessarabia,Kishinev,Kishinev,community_present,1773,1773,1773,1773,"A J. community of 144 families existedhere in 1773. They controlled the trade in proDesecrated religious books being buried, Chisinau (Kishinev), Rumania, 1903 (Central Zionist Archi",1773,,28.85,47,Pale,CHISINAU,249,Ziv,jg
255,DNV_UST_CHST,-1056480,1208Cs1,Don Voyska,Ust-Medveditskaia,Chistiakova,POP,1939,1939,1939,1939,"The J. pop. in 1939 was 341 (total49,451). The Germans captured C. on 30 Oct. 1941 and during the occupation, those Jews who had neither fled nor been evacuated perished.",,,38.58333333,48.03333333,Mainland Russia,CHISTIAKOVO,253,Ziv,jg
256,GLC_STN_CHLW,-1041398,,Galicia,Rawa,Chlewczany,POP,1921,1921,1921,1921,"The J. pop. in 1921 was 125. The Jews were deported to the Belzec death camp in summerfall 1942, directly or via Rawa Ruska.",,,23.96666667,50.31666667,Galicia,CHLEWCZANY,253,Shn,jg
257,KLC_STP_CHML,-496856,,Kielce,Stopnica,Chmielnik,jews_present,12XX,1300,1200,1250,Jews were present in the 13th cent. The community was virtually wiped out during theSwedishwar of 1656 whenStefan Czarniecki's irregular Polish troops massacred about 150 Jews.The community wasreestablishedin the second,,,20.75,50.63333333,Congress Poland,CHMIELNIK,253,Shn,jg
258,GLC_STN_CHCM,-1041559,,Galicia,Tlumacz,Chocimierz,POP,1921,1921,1921,1921,The J. pop. in 1921 was 160. The Jews were probably expelled to Tlumacz for liquidation in April-May 1942.,,,25.1,48.75,Galicia,CHOCIMIERZ,254,Shn,jg
259,WRS_VLT_CHDC,-496938,,Warszawa,Wloclawek,Chodecz,jews_arrived,18EX,1850,1800,1825,Jews probably settled in the first half of 19th cent. and maintained a pop. of around 450 (25% of the total) until after WWI. The Germans arrived in early Sept. 1939.Nearly all J. men were sent to forced labor camps in t,,,19.03333333,52.4,Congress Poland,CHODECZ,254,Shn,jg
260,LBL_LBL_CHDL,-496940,,Lublin,Lublin,Chodel,jews_arrived,18MX,1875,1850,1850,"Jews first settled in the mid-19th cent. and numbered 699 (total 1,439) in 1897. Most of their homes along with the synagogue were destroyed in WWI. In WWII, refugees increased the J. pop. from 770 in 1939 to 1,644 in mid",,,22.13333333,51.11666667,Congress Poland,CHODEL,220,Shn,jg
261,GLC_LWW_CHDR,-1041452,,Galicia,Bobrka,Chodorów,community_founded,1642,1642,1642,1642,"The J. community dates from the 17th cent., with a richly decorated wooden synagogue built in 1642 that was destined to survive almost miraculously the town's many devastating fires and earn a legendary rep",,,24.31666667,49.4,Galicia,CHODOROW,254,Shn,jg
262,PTR_BND_CZLD,-498232,,Piotrkow,Bedzin,Czeladź,community_present,15XX,1600,1500,1550,"A J. community was present in the 16th cent. In the early 18th cent,J. refugees in the cloth trade arrived from Leszno after a fire there. The well-to-do class was encouraged by Frederick the Great after the annexation",,,19.1,50.31666667,Congress Poland,CHODZIEZ,,Shn,manual
263,PRU_WST_KNTZ,-496992,,Preussen,Chojnice,Konitz,community_founded,1809,1809,1809,1809,Jews were invited to settle under protected status by Frederick the Great and numbered 80 families in 1813. A small wooden synagogue was built in 1809 and a J. elementary school was founded in 1828. A new synagogue w,,,17.56666667,53.7,Prussia,CHOJNICE,254,Shn,jg
264,GLC_TRN_CHLJ,-1057316,,Galicia,Kamionka,Chołojów,jews_present,17EX,1750,1700,1725,"J. families were present in the early 18th cent. The J. pop. grew to 1,139 by 1900 (total 3,965) but fell to 793 after WWI in the wake of Cossack depredations, epidemics, and flight. The community was la",,,24.55,50.23333333,Galicia,CHOLOJOW,255,Shn,jg
265,KIV_RDM_CHPV,-1037385,1607Cp1,Kiev,Radomysl,Chopovichi,POP,1897,1897,1897,1897,"The J. pop. was 919 in 1897 and 1,533 (total9,369) in 1926. The Germans captured the city on 10 Aug. 1941. In late Aug., 165 local Jews were murdered on the road to Korosten.",1897,,28.95,50.83333333,Pale,CHOPOVICHI,255,Ziv,jg
266,GLC_TRN_CHRS,-1041534,,Galicia,Husiatyn,Chorostków,community_founded,17LX,1800,1775,1775,"Jews wereinvited to settleas tradesmenwith residence rights in the mid-18th cent. and maintained an organized community from the end of the cent. Under Austrian rule, fear of legislation that would se",,,25.91666667,49.23333333,Galicia,CHOROSTKOW,255,Shn,jg
267,GRD_BLST_KHRS,-497072,1103Kr1,Grodno,Bielostok,Khorosh,jews_arrived,15MX,1575,1550,1550,"The first Jews were merchants, settling in the mid-16th cent. and numbering 120 in 1578. The Jews sufferedin the Swedish war of 1655-56 and growth was curtailed when most of them abandoned the town in the wake of de",15MX,,22.98333333,53.15,Pale,CHOROSZCZ,256,Ziv,jg
268,PLC_PRS_CHRZ,-497082,,Plock,Przasnysz,Chorzele,jews_present,17XX,1800,1700,1750,"A small J. settlement existed in the 18th cent., reaching a pop. of 950 (total 1,868) in 1857. Jews traded with Prussia and leased lakes for the fish trade while J. craftsmen engaged in tailoring, shoemaking, and tannin",,,20.9,53.26666667,Congress Poland,CHORZELE,256,Shn,jg
269,PRU_WST_CHRS,-500574,,Preussen,Sztum,Christburg,POP,1722,1722,1722,1722,"Germany, today Poland. C. was one of the oldest J. communities in West Prussia, to which it belonged until WWI. Numbering 124 in 1722, the J. pop. grew to 318 in 1858, dropping to 224 individuals in 1885 and 7",,,19.35,53.93333333,Prussia,CHRISTBURG,257,Shn,jg
270,KIV_UMN_KHRS,-1041605,1610Kr1,Kiev,Uman,Khristinovka,jews_present,17XX,1800,1700,1750,"A small number of Jews were present in the 18th cent. In 1939, under the Soviets, their pop. was 405. The Germans arrived on 27 July 1941 and murdered the Jews of C. and its environs in the fall.",17EX,,29.96666667,48.83333333,Pale,CHRISTIANOVKA,257,Ziv,jg
271,LBL_INV_CHRZ,-497249,,Lublin,Janow,Chrzanów,jews_arrived,18LX,1900,1875,1875,"The Jews settled in thelate 19th cent. andnumbered123 (total 2,371)in 1921. They wereprobably deportedby the Germans to theBelzec deathcamp in fall 1942 after expulsion to a nearby ghetto.",,,22.61666667,50.78333333,Congress Poland,CHRZANOW,257,Shn,manual
272,VLH_ZHT_CHDN,-1037412,0801Cd1,Volhynia,Zhitomir,Chudnov,jews_arrived,15LX,1600,1575,1575,"Jews settled in the late 16th cent. Although they fled to the fortresses of Polonnoye, Zaslav, and Ostrog in the Chmielnicki massacres of 1648-49, the Cossacks nonetheless massacred them there. The Jews gradually retu",15LX,נחרבה עי חמילנצקי ושוקמה מאוחר יותר,28.11666667,50.05,Pale,CHUDNOV,257,Ziv,jg
